date,high,open,low,close,volume,mav1,mav2,mav3,DiffBB,sameline
1539144000,1.29422,1.29377,1.29324,1.29385,4469,1.295574,1.295917,1.2943415999999999,0.03681721296445106,1
1539158400,1.29523,1.29384,1.29258,1.29481,5888,1.294582,1.2956210000000001,1.2946604000000002,0.03394985250943661,1
1539172800,1.29652,1.29481,1.29446,1.29635,6998,1.294684,1.29575,1.2950523999999999,0.030273047075011217,1
1539187200,1.29931,1.29636,1.29556,1.29836,18272,1.2954279999999998,1.296034,1.2953748000000003,0.028137057135805055,1
1539201600,1.30455,1.29843,1.29818,1.30417,14787,1.297508,1.296824,1.2958439999999998,0.03018916715031006,1
1539216000,1.30683,1.30417,1.30348,1.30514,6503,1.299766,1.2976699999999999,1.2963704,0.03213403434949447,1
1539230400,1.30633,1.30514,1.30402,1.30421,9251,1.301646,1.298114,1.2968276,0.03212190389409875,1
1539244800,1.3053,1.30421,1.30323,1.30486,8661,1.303348,1.2990160000000002,1.29729,0.03158295655451804,1
1539259200,1.30615,1.30484,1.30342,1.30395,9157,1.3044660000000001,1.299947,1.2977704,0.03202105514050135,1
1539273600,1.30709,1.30396,1.30241,1.30365,27525,1.304362,1.300935,1.2981247999999999,0.032760517754999,1
1539288000,1.30531,1.30365,1.3014,1.30353,18567,1.30404,1.301903,1.2984852,0.032992208789609734,1
1539302400,1.30362,1.30352,1.30164,1.30304,4090,1.303806,1.302726,1.2988439999999999,0.033054146979487165,1
1539316800,1.30394,1.30304,1.30243,1.30271,5964,1.303376,1.303362,1.2991648,0.03296449706918736,1
1539331200,1.30317,1.3027,1.30017,1.3011,7100,1.302806,1.303636,1.2993216,0.03175444046261244,1
1539345600,1.30249,1.3011,1.30025,1.30074,7849,1.302224,1.303293,1.2993904,0.031361719866770166,1
1539360000,1.30359,1.30071,1.30054,1.30228,15831,1.301974,1.303007,1.2995228,0.031066915689736074,1
1539374400,1.30515,1.30228,1.3021,1.30361,14442,1.302088,1.302947,1.2997564,0.03080444380376912,1
1539388800,1.30368,1.30362,1.30178,1.30245,1389,1.302036,1.302706,1.300052,0.03027508516103561,1
1539561600,1.30288,1.30182,1.30135,1.30225,4985,1.302266,1.3025360000000001,1.3003212,0.03027034188871669,1
1539576000,1.3032,1.30226,1.30134,1.30241,7520,1.3026,1.302412,1.3005668,0.03047875630084107,1
1539590400,1.30304,1.30242,1.30173,1.30258,7336,1.30266,1.302317,1.3008028000000003,0.03068443115492414,1
1539604800,1.30312,1.30259,1.30074,1.30236,9323,1.30241,1.302249,1.3009064000000001,0.03066555328149123,1
1539619200,1.30504,1.30236,1.29542,1.29651,20713,1.3012219999999999,1.3016290000000001,1.3009332,0.030198907674395592,1
1539633600,1.29939,1.29651,1.29599,1.29902,9362,1.300576,1.301421,1.3011084,0.029412299435101374,1
1539648000,1.29938,1.29903,1.29807,1.29936,5184,1.299966,1.301283,1.3013320000000002,0.028803136481355462,1
1539662400,1.29938,1.29937,1.29781,1.29919,4772,1.299288,1.300974,1.3015456,0.028303883846899858,1
1539676800,1.2998,1.29919,1.29799,1.2982,7417,1.298456,1.3004330000000002,1.3016812,0.028491678347749794,1
1539691200,1.29856,1.29822,1.29528,1.29537,9763,1.2982280000000002,1.299725,1.301642,0.02866897153883663,1
1539705600,1.29616,1.29537,1.29284,1.29346,15082,1.297116,1.298846,1.3014459999999999,0.029245664056507525,1
1539720000,1.29465,1.29346,1.29154,1.29448,6339,1.2961399999999998,1.298053,1.3010584,0.028904540786183208,1
1539734400,1.29464,1.29448,1.29302,1.29354,4015,1.29501,1.2971489999999999,1.3005944,0.02906425496517695,1
1539748800,1.29576,1.29354,1.29319,1.29544,7641,1.294458,1.296457,1.3002436,0.028807584695548005,1
1539763200,1.29613,1.29543,1.29489,1.29542,9731,1.294468,1.2963479999999998,1.2998660000000002,0.029131839071972365,1
1539777600,1.2974,1.29542,1.29407,1.29736,11411,1.2952480000000002,1.2961820000000002,1.2996024,0.029325859317789416,1
1539792000,1.30054,1.29736,1.29685,1.29854,17094,1.29606,1.2961,1.2993979999999998,0.028883661879637756,1
1539806400,1.30218,1.29854,1.2985,1.3013,11001,1.297612,1.296311,1.2993088,0.027971855278388524,1
1539820800,1.30275,1.3013,1.30121,1.30245,5786,1.2990140000000001,1.2967359999999999,1.2992852,0.027515169849611887,1
1539835200,1.30453,1.30245,1.30192,1.30376,8517,1.300682,1.297575,1.2993272000000002,0.02713406531628859,1
1539849600,1.30549,1.30376,1.30322,1.30331,8836,1.301872,1.29856,1.2994156000000001,0.026943995520553266,1
1539864000,1.30487,1.30328,1.30272,1.30455,9725,1.303074,1.2995670000000001,1.299568,0.02724487116791785,1
1539878400,1.30606,1.30455,1.30179,1.30585,16184,1.303984,1.300798,1.2997108,0.028103441633065884,1
1539892800,1.30873,1.30584,1.30523,1.30759,14539,1.305012,1.302013,1.2998699999999999,0.02988733960065426,1
1539907200,1.3087,1.30759,1.30702,1.30778,3990,1.305816,1.303249,1.3000832,0.03167603411682762,1
1539921600,1.30786,1.30776,1.30609,1.30645,8401,1.3064440000000002,1.304158,1.3002512000000002,0.032874876015016596,1
1539936000,1.3066,1.30644,1.30495,1.30548,9219,1.3066299999999997,1.304852,1.300374,0.03364356289154369,1
1539950400,1.30585,1.30549,1.30268,1.30361,11692,1.3061820000000002,1.305083,1.3004152,0.03383303055714881,1
1539964800,1.31192,1.30362,1.30282,1.31026,22474,1.306716,1.3058640000000001,1.3007312000000002,0.036356659911211064,1
1539979200,1.31314,1.31026,1.31009,1.31094,11319,1.307348,1.3065820000000001,1.3013084000000001,0.0391088403786366,1
1539993600,1.31138,1.31095,1.30974,1.30979,1397,1.3080159999999998,1.3072300000000001,1.3017392,0.041019513516070916,1
1540166400,1.31092,1.30929,1.30925,1.31037,3219,1.308994,1.307812,1.3021796,0.042990125868607176,1
1540180800,1.31162,1.31037,1.30878,1.30896,10671,1.3100640000000001,1.308123,1.3025704000000002,0.04423405251837975,1
1540195200,1.30955,1.30896,1.30793,1.30834,10053,1.30968,1.3081980000000002,1.302976,0.04518657320555475,1
1540209600,1.30972,1.30834,1.30785,1.30868,12464,1.309228,1.308288,1.3035084000000001,0.04528720831186028,1
1540224000,1.3114,1.30868,1.30858,1.31053,14935,1.3093759999999999,1.3086959999999999,1.3041912,0.046370703711061445,1
1540238400,1.31256,1.31053,1.30944,1.31018,8755,1.309338,1.309166,1.3048192,0.04717612924430403,1
1540252800,1.31027,1.31019,1.30924,1.30977,5801,1.3095,1.3097819999999998,1.3054684,0.04763468215773603,1
1540267200,1.31073,1.30978,1.3087,1.30943,5133,1.309718,1.309699,1.306028,0.0475839276631822,1
1540281600,1.31138,1.30942,1.30817,1.30866,9677,1.309714,1.3094709999999998,1.3065575999999999,0.0461405681114595,1
1540296000,1.31103,1.30866,1.30835,1.31043,13363,1.309694,1.309535,1.3070804,0.043740103063359737,1
1540310400,1.31215,1.31047,1.30862,1.31014,20560,1.3096860000000001,1.309512,1.3075443999999998,0.041252096867839594,1
1540324800,1.31022,1.31014,1.30798,1.30846,12768,1.309424,1.3094620000000001,1.3078308,0.03715420352318333,1
1540339200,1.30871,1.30848,1.30751,1.30816,3718,1.30917,1.309444,1.3080592000000002,0.033549400870248824,1
1540353600,1.30865,1.30816,1.30688,1.30714,5029,1.308866,1.30929,1.3081943999999999,0.02903026479254489,1
1540368000,1.30883,1.30714,1.30714,1.30823,9626,1.308426,1.3090600000000001,1.3083912,0.025200869021577255,1
1540382400,1.30998,1.30821,1.30774,1.30853,11942,1.308104,1.308895,1.3085504000000001,0.021483092906333656,1
1540396800,1.30964,1.30853,1.29861,1.29935,24705,1.306282,1.3078530000000002,1.3082904,0.022895041432621,1
1540411200,1.30563,1.29935,1.29682,1.30476,18072,1.305602,1.307386,1.3081772,0.02198491754460008,1
