<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.21	06:15:00	1.24544	1.24672	1.24540	1.24628	719	0	2
2021.06.21	06:30:00	1.24627	1.24763	1.24623	1.24742	778	0	2
2021.06.21	06:45:00	1.24741	1.24767	1.24672	1.24692	699	0	2
2021.06.21	07:00:00	1.24686	1.24739	1.24664	1.24678	393	0	2
2021.06.21	07:15:00	1.24679	1.24738	1.24673	1.24728	414	0	2
2021.06.21	07:30:00	1.24728	1.24748	1.24701	1.24720	675	0	2
2021.06.21	07:45:00	1.24721	1.24732	1.24678	1.24685	319	0	2
2021.06.21	08:00:00	1.24685	1.24758	1.24679	1.24748	468	0	2
2021.06.21	08:15:00	1.24748	1.24791	1.24745	1.24771	477	0	2
2021.06.21	08:30:00	1.24767	1.24798	1.24763	1.24773	935	0	2
2021.06.21	08:45:00	1.24774	1.24785	1.24721	1.24722	668	0	2
2021.06.21	09:00:00	1.24722	1.24727	1.24611	1.24633	1108	0	2
2021.06.21	09:15:00	1.24631	1.24658	1.24543	1.24543	776	0	2
2021.06.21	09:30:00	1.24541	1.24573	1.24497	1.24554	938	0	2
2021.06.21	09:45:00	1.24554	1.24610	1.24510	1.24598	840	0	2
2021.06.21	10:00:00	1.24592	1.24805	1.24576	1.24776	1137	0	2
2021.06.21	10:15:00	1.24776	1.24867	1.24747	1.24801	1013	0	2
2021.06.21	10:30:00	1.24797	1.24812	1.24698	1.24699	1200	0	2
2021.06.21	10:45:00	1.24699	1.24723	1.24589	1.24635	1569	0	2
2021.06.21	11:00:00	1.24635	1.24728	1.24602	1.24610	1279	0	2
2021.06.21	11:15:00	1.24612	1.24656	1.24597	1.24615	1536	0	2
2021.06.21	11:30:00	1.24613	1.24623	1.24559	1.24577	1203	0	2
2021.06.21	11:45:00	1.24576	1.24613	1.24529	1.24552	986	0	2
2021.06.21	12:00:00	1.24553	1.24587	1.24483	1.24490	773	0	2
2021.06.21	12:15:00	1.24493	1.24499	1.24318	1.24324	1165	0	2
2021.06.21	12:30:00	1.24327	1.24347	1.24283	1.24341	1021	0	2
2021.06.21	12:45:00	1.24342	1.24343	1.24231	1.24254	681	0	2
2021.06.21	13:00:00	1.24252	1.24314	1.24231	1.24306	668	0	2
2021.06.21	13:15:00	1.24307	1.24311	1.24260	1.24292	922	0	2
2021.06.21	13:30:00	1.24293	1.24344	1.24244	1.24253	786	0	2
2021.06.21	13:45:00	1.24254	1.24254	1.24176	1.24223	580	0	2
2021.06.21	14:00:00	1.24225	1.24296	1.24181	1.24291	744	0	2
2021.06.21	14:15:00	1.24291	1.24323	1.24184	1.24216	873	0	2
2021.06.21	14:30:00	1.24216	1.24263	1.24152	1.24227	468	0	2
2021.06.21	14:45:00	1.24226	1.24248	1.24140	1.24183	483	0	2
2021.06.21	15:00:00	1.24183	1.24223	1.24108	1.24118	776	0	2
2021.06.21	15:15:00	1.24118	1.24199	1.24083	1.24188	919	0	2
2021.06.21	15:30:00	1.24188	1.24213	1.24156	1.24168	870	0	2
2021.06.21	15:45:00	1.24168	1.24216	1.24054	1.24090	1067	0	2
2021.06.21	16:00:00	1.24090	1.24135	1.24016	1.24123	886	0	2
2021.06.21	16:15:00	1.24123	1.24142	1.23909	1.23971	960	0	2
2021.06.21	16:30:00	1.23971	1.24039	1.23876	1.23933	1789	0	2
2021.06.21	16:45:00	1.23936	1.24067	1.23884	1.23888	1625	0	2
2021.06.21	17:00:00	1.23888	1.23927	1.23761	1.23829	1591	0	2
2021.06.21	17:15:00	1.23829	1.23904	1.23745	1.23863	1334	0	2
2021.06.21	17:30:00	1.23864	1.23913	1.23799	1.23819	1238	0	2
2021.06.21	17:45:00	1.23820	1.23833	1.23709	1.23821	1336	0	2
2021.06.21	18:00:00	1.23821	1.23877	1.23775	1.23804	1210	0	2
2021.06.21	18:15:00	1.23804	1.23804	1.23688	1.23750	812	0	2
2021.06.21	18:30:00	1.23750	1.23815	1.23726	1.23746	1016	0	2
2021.06.21	18:45:00	1.23746	1.23755	1.23658	1.23705	877	0	2
2021.06.21	19:00:00	1.23705	1.23709	1.23653	1.23660	715	0	2
2021.06.21	19:15:00	1.23660	1.23713	1.23651	1.23661	552	0	2
2021.06.21	19:30:00	1.23661	1.23687	1.23624	1.23666	784	0	2
2021.06.21	19:45:00	1.23666	1.23689	1.23627	1.23660	714	0	2
2021.06.21	20:00:00	1.23659	1.23708	1.23630	1.23686	570	0	2
2021.06.21	20:15:00	1.23686	1.23693	1.23622	1.23655	650	0	2
2021.06.21	20:30:00	1.23649	1.23656	1.23615	1.23633	762	0	2
2021.06.21	20:45:00	1.23633	1.23646	1.23608	1.23640	649	0	2
2021.06.21	21:00:00	1.23640	1.23651	1.23603	1.23608	620	0	2
2021.06.21	21:15:00	1.23610	1.23611	1.23568	1.23609	763	0	2
2021.06.21	21:30:00	1.23608	1.23636	1.23563	1.23594	689	0	2
2021.06.21	21:45:00	1.23595	1.23631	1.23577	1.23601	538	0	2
2021.06.21	22:00:00	1.23601	1.23607	1.23533	1.23570	549	0	2
2021.06.21	22:15:00	1.23571	1.23605	1.23549	1.23575	671	0	2
2021.06.21	22:30:00	1.23575	1.23645	1.23567	1.23644	500	0	2
2021.06.21	22:45:00	1.23644	1.23660	1.23584	1.23591	584	0	2
2021.06.21	23:00:00	1.23590	1.23639	1.23576	1.23629	409	0	2
2021.06.21	23:15:00	1.23629	1.23633	1.23585	1.23619	411	0	2
2021.06.21	23:30:00	1.23620	1.23653	1.23541	1.23546	380	0	2
2021.06.21	23:45:00	1.23546	1.23643	1.23545	1.23608	445	0	2
2021.06.22	00:00:00	1.23571	1.23611	1.23552	1.23604	72	0	10
2021.06.22	00:15:00	1.23598	1.23609	1.23578	1.23587	70	0	15
2021.06.22	00:30:00	1.23591	1.23602	1.23580	1.23597	138	0	17
2021.06.22	00:45:00	1.23596	1.23600	1.23579	1.23586	163	0	22
2021.06.22	01:00:00	1.23589	1.23648	1.23580	1.23609	229	0	3
2021.06.22	01:15:00	1.23609	1.23644	1.23607	1.23638	226	0	3
2021.06.22	01:30:00	1.23638	1.23673	1.23628	1.23668	208	0	5
2021.06.22	01:45:00	1.23668	1.23687	1.23649	1.23682	143	0	4
2021.06.22	02:00:00	1.23687	1.23722	1.23681	1.23708	344	0	2
2021.06.22	02:15:00	1.23707	1.23708	1.23663	1.23663	160	0	2
2021.06.22	02:30:00	1.23660	1.23680	1.23636	1.23645	282	0	2
2021.06.22	02:45:00	1.23645	1.23706	1.23644	1.23697	222	0	2
2021.06.22	03:00:00	1.23697	1.23769	1.23673	1.23758	484	0	2
2021.06.22	03:15:00	1.23758	1.23758	1.23699	1.23746	270	0	2
2021.06.22	03:30:00	1.23745	1.23793	1.23732	1.23778	356	0	2
2021.06.22	03:45:00	1.23777	1.23824	1.23763	1.23770	712	0	2
2021.06.22	04:00:00	1.23771	1.23823	1.23749	1.23798	595	0	2
2021.06.22	04:15:00	1.23799	1.23828	1.23788	1.23788	399	0	2
2021.06.22	04:30:00	1.23788	1.23821	1.23760	1.23768	719	0	2
2021.06.22	04:45:00	1.23768	1.23818	1.23763	1.23782	603	0	2
2021.06.22	05:00:00	1.23782	1.23784	1.23742	1.23762	408	0	2
2021.06.22	05:15:00	1.23762	1.23775	1.23740	1.23753	456	0	2
2021.06.22	05:30:00	1.23753	1.23775	1.23733	1.23771	385	0	2
2021.06.22	05:45:00	1.23770	1.23790	1.23736	1.23780	512	0	2
2021.06.22	06:00:00	1.23745	1.23780	1.23726	1.23732	172	0	5
2021.06.22	06:15:00	1.23732	1.23741	1.23707	1.23708	191	0	5
2021.06.22	06:30:00	1.23708	1.23716	1.23699	1.23713	112	0	6
2021.06.22	06:45:00	1.23713	1.23719	1.23706	1.23718	74	0	6
2021.06.22	07:00:00	1.23718	1.23727	1.23703	1.23722	109	0	4
2021.06.22	07:15:00	1.23722	1.23731	1.23700	1.23727	114	0	5
2021.06.22	07:30:00	1.23728	1.23754	1.23727	1.23745	109	0	7
2021.06.22	07:45:00	1.23745	1.23759	1.23731	1.23758	105	0	3
2021.06.22	08:00:00	1.23757	1.23785	1.23743	1.23781	161	0	4
2021.06.22	08:15:00	1.23780	1.23841	1.23780	1.23835	188	0	5
2021.06.22	08:30:00	1.23834	1.23848	1.23794	1.23795	222	0	3
2021.06.22	08:45:00	1.23794	1.23864	1.23779	1.23860	241	0	3
2021.06.22	09:00:00	1.23860	1.23863	1.23794	1.23830	510	0	2
2021.06.22	09:15:00	1.23825	1.23829	1.23763	1.23811	335	0	2
2021.06.22	09:30:00	1.23811	1.23838	1.23765	1.23785	446	0	3
2021.06.22	09:45:00	1.23785	1.23790	1.23727	1.23752	568	0	2
2021.06.22	10:00:00	1.23749	1.23873	1.23709	1.23862	1061	0	2
2021.06.22	10:15:00	1.23865	1.23873	1.23752	1.23798	583	0	2
2021.06.22	10:30:00	1.23798	1.23813	1.23747	1.23762	723	0	2
2021.06.22	10:45:00	1.23762	1.23891	1.23712	1.23865	798	0	2
2021.06.22	11:00:00	1.23865	1.23915	1.23837	1.23899	990	0	2
2021.06.22	11:15:00	1.23899	1.23916	1.23872	1.23897	753	0	2
2021.06.22	11:30:00	1.23891	1.23896	1.23844	1.23882	744	0	2
2021.06.22	11:45:00	1.23882	1.23896	1.23829	1.23890	769	0	2
2021.06.22	12:00:00	1.23892	1.23893	1.23780	1.23790	720	0	2
2021.06.22	12:15:00	1.23794	1.23826	1.23789	1.23805	525	0	2
2021.06.22	12:30:00	1.23805	1.23887	1.23804	1.23873	853	0	2
2021.06.22	12:45:00	1.23873	1.23923	1.23862	1.23895	614	0	2
2021.06.22	13:00:00	1.23895	1.23899	1.23797	1.23808	832	0	2
2021.06.22	13:15:00	1.23808	1.23871	1.23800	1.23863	538	0	2
2021.06.22	13:30:00	1.23862	1.23885	1.23826	1.23849	678	0	2
2021.06.22	13:45:00	1.23849	1.23849	1.23762	1.23812	578	0	2
2021.06.22	14:00:00	1.23812	1.23822	1.23739	1.23765	870	0	2
2021.06.22	14:15:00	1.23764	1.23870	1.23764	1.23846	661	0	2
2021.06.22	14:30:00	1.23846	1.23896	1.23821	1.23827	759	0	2
2021.06.22	14:45:00	1.23828	1.23865	1.23784	1.23865	869	0	2
2021.06.22	15:00:00	1.23864	1.23905	1.23811	1.23838	983	0	2
2021.06.22	15:15:00	1.23840	1.23961	1.23795	1.23946	963	0	2
2021.06.22	15:30:00	1.23946	1.23999	1.23905	1.23968	868	0	2
2021.06.22	15:45:00	1.23969	1.24031	1.23963	1.23987	697	0	2
2021.06.22	16:00:00	1.23987	1.24016	1.23795	1.23812	1150	0	2
2021.06.22	16:15:00	1.23812	1.23880	1.23783	1.23840	918	0	2
2021.06.22	16:30:00	1.23839	1.24000	1.23830	1.23932	1484	0	2
2021.06.22	16:45:00	1.23932	1.23933	1.23780	1.23788	1246	0	2
2021.06.22	17:00:00	1.23788	1.23872	1.23731	1.23791	1134	0	2
2021.06.22	17:15:00	1.23792	1.23797	1.23701	1.23741	944	0	2
2021.06.22	17:30:00	1.23742	1.23794	1.23698	1.23780	643	0	2
2021.06.22	17:45:00	1.23780	1.23908	1.23763	1.23845	894	0	2
2021.06.22	18:00:00	1.23846	1.23867	1.23622	1.23630	837	0	2
2021.06.22	18:15:00	1.23631	1.23701	1.23612	1.23687	498	0	2
2021.06.22	18:30:00	1.23688	1.23762	1.23671	1.23743	543	0	2
2021.06.22	18:45:00	1.23743	1.23747	1.23632	1.23643	656	0	2
2021.06.22	19:00:00	1.23644	1.23651	1.23581	1.23604	601	0	2
2021.06.22	19:15:00	1.23604	1.23630	1.23466	1.23505	674	0	2
2021.06.22	19:30:00	1.23505	1.23575	1.23461	1.23488	793	0	2
2021.06.22	19:45:00	1.23488	1.23528	1.23312	1.23346	1093	0	2
2021.06.22	20:00:00	1.23346	1.23421	1.23200	1.23383	984	0	2
2021.06.22	20:15:00	1.23389	1.23405	1.23330	1.23354	559	0	2
2021.06.22	20:30:00	1.23354	1.23381	1.23302	1.23329	523	0	2
2021.06.22	20:45:00	1.23332	1.23340	1.23276	1.23324	519	0	2
2021.06.22	21:00:00	1.23323	1.23351	1.23274	1.23286	644	0	2
2021.06.22	21:15:00	1.23286	1.23326	1.23241	1.23241	430	0	2
2021.06.22	21:30:00	1.23241	1.23259	1.23182	1.23232	761	0	2
2021.06.22	21:45:00	1.23232	1.23242	1.23175	1.23201	647	0	2
2021.06.22	22:00:00	1.23201	1.23215	1.23052	1.23076	919	0	2
2021.06.22	22:15:00	1.23076	1.23156	1.23072	1.23101	604	0	2
2021.06.22	22:30:00	1.23101	1.23143	1.23056	1.23059	594	0	2
2021.06.22	22:45:00	1.23059	1.23120	1.23041	1.23110	817	0	2
2021.06.22	23:00:00	1.23111	1.23138	1.23106	1.23111	282	0	2
2021.06.22	23:15:00	1.23111	1.23113	1.23074	1.23092	166	0	2
2021.06.22	23:30:00	1.23092	1.23098	1.23037	1.23038	264	0	2
2021.06.22	23:45:00	1.23034	1.23064	1.23016	1.23046	354	0	2
2021.06.23	00:00:00	1.23049	1.23077	1.23021	1.23039	103	0	31
2021.06.23	00:15:00	1.23027	1.23063	1.23020	1.23029	105	0	28
2021.06.23	00:30:00	1.23037	1.23053	1.23017	1.23044	139	0	12
2021.06.23	00:45:00	1.23053	1.23067	1.23034	1.23047	118	0	6
2021.06.23	01:00:00	1.23051	1.23072	1.23029	1.23056	140	0	8
2021.06.23	01:15:00	1.23056	1.23078	1.23049	1.23071	83	0	2
2021.06.23	01:30:00	1.23071	1.23094	1.23053	1.23089	93	0	5
2021.06.23	01:45:00	1.23089	1.23118	1.23076	1.23116	115	0	2
2021.06.23	02:00:00	1.23116	1.23119	1.23077	1.23090	146	0	2
2021.06.23	02:15:00	1.23089	1.23100	1.23082	1.23089	198	0	2
2021.06.23	02:30:00	1.23089	1.23089	1.23054	1.23085	134	0	2
2021.06.23	02:45:00	1.23089	1.23113	1.23073	1.23111	436	0	2
2021.06.23	03:00:00	1.23112	1.23127	1.23070	1.23082	558	0	2
2021.06.23	03:15:00	1.23081	1.23171	1.23080	1.23170	985	0	2
2021.06.23	03:30:00	1.23171	1.23196	1.23141	1.23195	1004	0	2
2021.06.23	03:45:00	1.23196	1.23215	1.23164	1.23171	799	0	2
2021.06.23	04:00:00	1.23169	1.23212	1.23140	1.23209	519	0	2
2021.06.23	04:15:00	1.23208	1.23210	1.23153	1.23187	557	0	2
2021.06.23	04:30:00	1.23187	1.23255	1.23176	1.23246	746	0	2
2021.06.23	04:45:00	1.23246	1.23279	1.23237	1.23254	716	0	2
2021.06.23	05:00:00	1.23254	1.23275	1.23244	1.23269	502	0	2
2021.06.23	05:15:00	1.23269	1.23272	1.23228	1.23253	772	0	2
2021.06.23	05:30:00	1.23254	1.23268	1.23210	1.23234	782	0	2
2021.06.23	05:45:00	1.23233	1.23259	1.23225	1.23229	390	0	2
2021.06.23	06:00:00	1.23229	1.23229	1.23178	1.23201	280	0	2
2021.06.23	06:15:00	1.23197	1.23234	1.23193	1.23215	506	0	2
2021.06.23	06:30:00	1.23212	1.23233	1.23210	1.23227	428	0	2
2021.06.23	06:45:00	1.23226	1.23241	1.23222	1.23229	353	0	2
2021.06.23	07:00:00	1.23229	1.23242	1.23205	1.23227	466	0	2
2021.06.23	07:15:00	1.23234	1.23240	1.23198	1.23237	506	0	2
2021.06.23	07:30:00	1.23235	1.23246	1.23217	1.23224	225	0	2
2021.06.23	07:45:00	1.23224	1.23259	1.23217	1.23246	305	0	2
2021.06.23	08:00:00	1.23246	1.23281	1.23237	1.23270	423	0	2
2021.06.23	08:15:00	1.23270	1.23275	1.23243	1.23274	257	0	2
2021.06.23	08:30:00	1.23274	1.23286	1.23250	1.23251	376	0	2
2021.06.23	08:45:00	1.23251	1.23261	1.23178	1.23202	406	0	2
2021.06.23	09:00:00	1.23203	1.23227	1.23169	1.23194	1243	0	2
2021.06.23	09:15:00	1.23197	1.23219	1.23152	1.23153	932	0	2
2021.06.23	09:30:00	1.23153	1.23185	1.23065	1.23071	605	0	2
2021.06.23	09:45:00	1.23071	1.23104	1.23023	1.23048	927	0	2
2021.06.23	10:00:00	1.23048	1.23126	1.23035	1.23125	1163	0	2
2021.06.23	10:15:00	1.23125	1.23172	1.23058	1.23107	1342	0	2
2021.06.23	10:30:00	1.23107	1.23107	1.23011	1.23022	1208	0	2
2021.06.23	10:45:00	1.23024	1.23025	1.22966	1.22966	774	0	2
2021.06.23	11:00:00	1.22966	1.22982	1.22871	1.22929	1173	0	2
2021.06.23	11:15:00	1.22928	1.22938	1.22868	1.22928	1019	0	2
2021.06.23	11:30:00	1.22930	1.22930	1.22844	1.22892	1060	0	2
2021.06.23	11:45:00	1.22891	1.22962	1.22851	1.22956	804	0	2
2021.06.23	12:00:00	1.22956	1.23007	1.22938	1.22970	457	0	2
2021.06.23	12:15:00	1.22970	1.22991	1.22944	1.22971	536	0	2
2021.06.23	12:30:00	1.22971	1.23000	1.22960	1.22984	664	0	2
2021.06.23	12:45:00	1.22984	1.22987	1.22931	1.22964	607	0	2
2021.06.23	13:00:00	1.22963	1.23000	1.22934	1.22934	688	0	2
2021.06.23	13:15:00	1.22934	1.22934	1.22833	1.22840	453	0	2
2021.06.23	13:30:00	1.22840	1.22889	1.22818	1.22881	615	0	2
2021.06.23	13:45:00	1.22881	1.22915	1.22870	1.22896	695	0	2
2021.06.23	14:00:00	1.22896	1.22964	1.22890	1.22949	808	0	2
2021.06.23	14:15:00	1.22949	1.22990	1.22886	1.22968	701	0	2
2021.06.23	14:30:00	1.22968	1.23001	1.22824	1.22824	979	0	2
2021.06.23	14:45:00	1.22824	1.22852	1.22694	1.22768	1038	0	2
2021.06.23	15:00:00	1.22768	1.22834	1.22713	1.22726	1013	0	2
2021.06.23	15:15:00	1.22726	1.22734	1.22654	1.22692	820	0	2
2021.06.23	15:30:00	1.22693	1.22780	1.22682	1.22703	528	0	2
2021.06.23	15:45:00	1.22702	1.22753	1.22658	1.22747	758	0	2
2021.06.23	16:00:00	1.22748	1.22833	1.22699	1.22757	1046	0	2
2021.06.23	16:15:00	1.22758	1.22798	1.22744	1.22777	1120	0	2
2021.06.23	16:30:00	1.22781	1.22782	1.22584	1.22608	1476	0	2
2021.06.23	16:45:00	1.22608	1.22612	1.22521	1.22593	1467	0	2
2021.06.23	17:00:00	1.22593	1.22671	1.22564	1.22645	1149	0	2
2021.06.23	17:15:00	1.22645	1.22737	1.22629	1.22730	751	0	2
2021.06.23	17:30:00	1.22731	1.22872	1.22704	1.22846	1015	0	2
2021.06.23	17:45:00	1.22846	1.22907	1.22822	1.22843	1209	0	2
2021.06.23	18:00:00	1.22843	1.22908	1.22825	1.22895	946	0	2
2021.06.23	18:15:00	1.22895	1.22926	1.22864	1.22922	640	0	2
2021.06.23	18:30:00	1.22920	1.22972	1.22881	1.22897	717	0	2
2021.06.23	18:45:00	1.22897	1.22918	1.22856	1.22859	714	0	2
2021.06.23	19:00:00	1.22859	1.22940	1.22858	1.22905	709	0	2
2021.06.23	19:15:00	1.22905	1.22906	1.22875	1.22884	515	0	2
2021.06.23	19:30:00	1.22883	1.23028	1.22879	1.22933	879	0	2
2021.06.23	19:45:00	1.22933	1.23014	1.22918	1.23003	695	0	2
2021.06.23	20:00:00	1.23002	1.23020	1.22978	1.23012	1022	0	2
2021.06.23	20:15:00	1.23011	1.23036	1.22969	1.22970	636	0	2
2021.06.23	20:30:00	1.22969	1.22989	1.22947	1.22964	403	0	2
2021.06.23	20:45:00	1.22964	1.22966	1.22914	1.22958	432	0	2
2021.06.23	21:00:00	1.22957	1.23005	1.22932	1.23005	381	0	2
2021.06.23	21:15:00	1.23006	1.23032	1.22992	1.23009	597	0	2
2021.06.23	21:30:00	1.23009	1.23027	1.22983	1.22992	501	0	2
2021.06.23	21:45:00	1.22992	1.23058	1.22969	1.23034	490	0	2
2021.06.23	22:00:00	1.23036	1.23075	1.23020	1.23073	496	0	2
2021.06.23	22:15:00	1.23073	1.23075	1.23025	1.23040	557	0	2
2021.06.23	22:30:00	1.23039	1.23080	1.23022	1.23077	437	0	2
2021.06.23	22:45:00	1.23077	1.23152	1.23073	1.23099	775	0	2
2021.06.23	23:00:00	1.23100	1.23111	1.23062	1.23100	419	0	2
2021.06.23	23:15:00	1.23100	1.23100	1.23061	1.23074	162	0	2
2021.06.23	23:30:00	1.23077	1.23085	1.23036	1.23037	173	0	2
2021.06.23	23:45:00	1.23037	1.23066	1.23012	1.23039	369	0	3
2021.06.24	00:00:00	1.23032	1.23049	1.23031	1.23049	99	0	33
2021.06.24	00:15:00	1.23049	1.23067	1.23033	1.23048	100	0	24
2021.06.24	00:30:00	1.23048	1.23080	1.23044	1.23067	102	0	13
2021.06.24	00:45:00	1.23067	1.23077	1.23059	1.23070	76	0	19
2021.06.24	01:00:00	1.23070	1.23080	1.23018	1.23039	113	0	3
2021.06.24	01:15:00	1.23039	1.23049	1.23033	1.23039	60	0	4
2021.06.24	01:30:00	1.23039	1.23055	1.23036	1.23049	69	0	5
2021.06.24	01:45:00	1.23052	1.23052	1.23019	1.23030	73	0	3
2021.06.24	02:00:00	1.23029	1.23049	1.23025	1.23046	159	0	2
2021.06.24	02:15:00	1.23050	1.23055	1.23019	1.23026	150	0	2
2021.06.24	02:30:00	1.23018	1.23057	1.23016	1.23050	171	0	2
2021.06.24	02:45:00	1.23050	1.23052	1.23027	1.23049	173	0	2
2021.06.24	03:00:00	1.23049	1.23057	1.23005	1.23016	445	0	2
2021.06.24	03:15:00	1.23015	1.23031	1.23005	1.23019	322	0	2
2021.06.24	03:30:00	1.23019	1.23032	1.23006	1.23029	255	0	2
2021.06.24	03:45:00	1.23029	1.23054	1.23011	1.23047	588	0	2
2021.06.24	04:00:00	1.23047	1.23092	1.23024	1.23077	529	0	2
2021.06.24	04:15:00	1.23077	1.23085	1.23042	1.23057	305	0	2
2021.06.24	04:30:00	1.23055	1.23133	1.23053	1.23081	1208	0	2
2021.06.24	04:45:00	1.23080	1.23080	1.23044	1.23054	522	0	2
2021.06.24	05:00:00	1.23053	1.23088	1.23046	1.23070	511	0	2
2021.06.24	05:15:00	1.23071	1.23094	1.23035	1.23038	443	0	2
2021.06.24	05:30:00	1.23038	1.23066	1.23029	1.23036	442	0	2
2021.06.24	05:45:00	1.23037	1.23064	1.23036	1.23059	472	0	2
2021.06.24	06:00:00	1.23059	1.23064	1.23035	1.23042	565	0	2
2021.06.24	06:15:00	1.23040	1.23052	1.23035	1.23043	264	0	2
2021.06.24	06:30:00	1.23045	1.23052	1.23039	1.23044	407	0	2
2021.06.24	06:45:00	1.23048	1.23073	1.23048	1.23061	363	0	2
2021.06.24	07:00:00	1.23061	1.23089	1.23057	1.23074	357	0	2
2021.06.24	07:15:00	1.23069	1.23084	1.23057	1.23069	388	0	2
2021.06.24	07:30:00	1.23070	1.23078	1.23044	1.23061	589	0	2
2021.06.24	07:45:00	1.23062	1.23063	1.23037	1.23050	530	0	2
2021.06.24	08:00:00	1.23049	1.23064	1.23046	1.23054	338	0	2
2021.06.24	08:15:00	1.23053	1.23088	1.23053	1.23079	362	0	2
2021.06.24	08:30:00	1.23080	1.23138	1.23080	1.23114	356	0	2
2021.06.24	08:45:00	1.23114	1.23138	1.23082	1.23101	564	0	2
2021.06.24	09:00:00	1.23101	1.23147	1.23039	1.23046	809	0	2
2021.06.24	09:15:00	1.23046	1.23070	1.22975	1.22997	705	0	2
2021.06.24	09:30:00	1.22998	1.23037	1.22975	1.23007	606	0	2
2021.06.24	09:45:00	1.23008	1.23028	1.22977	1.23002	659	0	2
2021.06.24	10:00:00	1.23003	1.23031	1.22947	1.22953	1217	0	2
2021.06.24	10:15:00	1.22956	1.23009	1.22956	1.22991	724	0	2
2021.06.24	10:30:00	1.22993	1.23022	1.22930	1.22971	805	0	2
2021.06.24	10:45:00	1.22971	1.23009	1.22961	1.22961	828	0	2
2021.06.24	11:00:00	1.22961	1.22973	1.22915	1.22941	672	0	2
2021.06.24	11:15:00	1.22941	1.22944	1.22885	1.22905	747	0	2
