time,open,high,low,close,vol,entry
2020-04-21 12:15:00,1.42291,1.42473,1.42108,1.42438,0,0
2020-04-21 12:30:00,1.42439,1.42507,1.42306,1.42453,0,0
2020-04-21 12:45:00,1.42453,1.42533,1.42320,1.42453,0,0
2020-04-21 13:00:00,1.42453,1.42537,1.42265,1.42479,0,0
2020-04-21 13:15:00,1.42479,1.42648,1.42412,1.42493,0,0
2020-04-21 13:30:00,1.42494,1.42530,1.42247,1.42271,0,0
2020-04-21 13:45:00,1.42271,1.42389,1.42200,1.42275,0,0
2020-04-21 14:00:00,1.42275,1.42413,1.42144,1.42247,0,0
2020-04-21 14:15:00,1.42247,1.42359,1.42214,1.42336,0,0
2020-04-21 14:30:00,1.42337,1.42431,1.42225,1.42359,0,0
2020-04-21 14:45:00,1.42358,1.42488,1.42285,1.42285,0,0
2020-04-21 15:00:00,1.42285,1.42302,1.42036,1.42070,0,0
2020-04-21 15:15:00,1.42070,1.42289,1.42064,1.42197,0,0
2020-04-21 15:30:00,1.42197,1.42293,1.42076,1.42274,0,0
2020-04-21 15:45:00,1.42273,1.42374,1.42178,1.42299,0,0
2020-04-21 16:00:00,1.42299,1.42427,1.42158,1.42178,0,0
2020-04-21 16:15:00,1.42178,1.42317,1.42097,1.42178,0,0
2020-04-21 16:30:00,1.42179,1.42282,1.42085,1.42134,0,0
2020-04-21 16:45:00,1.42134,1.42177,1.41671,1.41845,0,0
2020-04-21 17:00:00,1.41844,1.42118,1.41774,1.42083,0,0
2020-04-21 17:15:00,1.42083,1.42096,1.41671,1.41773,0,0
2020-04-21 17:30:00,1.41773,1.42011,1.41731,1.41998,0,0
2020-04-21 17:45:00,1.41998,1.42161,1.41927,1.41991,0,0
2020-04-21 18:00:00,1.41991,1.42113,1.41924,1.42056,0,0
2020-04-21 18:15:00,1.42056,1.42072,1.41860,1.42049,0,0
2020-04-21 18:30:00,1.42050,1.42143,1.41929,1.42136,0,0
2020-04-21 18:45:00,1.42136,1.42154,1.41900,1.42002,0,0
2020-04-21 19:00:00,1.42002,1.42121,1.41906,1.42000,0,0
2020-04-21 19:15:00,1.42000,1.42084,1.41912,1.42051,0,0
2020-04-21 19:30:00,1.42051,1.42243,1.42024,1.42243,0,0
2020-04-21 19:45:00,1.42245,1.42302,1.42050,1.42094,0,0
2020-04-21 20:00:00,1.42094,1.42167,1.42021,1.42096,0,0
2020-04-21 20:15:00,1.42096,1.42153,1.41990,1.42050,0,0
2020-04-21 20:30:00,1.42050,1.42136,1.42038,1.42096,0,0
2020-04-21 20:45:00,1.42097,1.42259,1.41951,1.42046,0,0
2020-04-21 21:00:00,1.42046,1.42179,1.41961,1.42005,0,0
2020-04-21 21:15:00,1.42005,1.42015,1.41690,1.41805,0,0
2020-04-21 21:30:00,1.41805,1.41900,1.41736,1.41871,0,0
2020-04-21 21:45:00,1.41871,1.42034,1.41816,1.42006,0,0
2020-04-21 22:00:00,1.42004,1.42011,1.41810,1.41816,0,0
2020-04-21 22:15:00,1.41815,1.41849,1.41749,1.41776,0,0
2020-04-21 22:30:00,1.41776,1.41786,1.41610,1.41709,0,0
2020-04-21 22:45:00,1.41709,1.41826,1.41680,1.41819,0,0
2020-04-21 23:00:00,1.41819,1.41965,1.41800,1.41947,0,0
2020-04-21 23:15:00,1.41949,1.41984,1.41935,1.41968,0,0
2020-04-21 23:30:00,1.41964,1.42008,1.41956,1.41999,0,0
2020-04-21 23:45:00,1.41997,1.42114,1.41972,1.42091,0,0
2020-04-22 00:00:00,1.42090,1.42102,1.41997,1.42010,0,0
2020-04-22 00:15:00,1.42035,1.42087,1.41995,1.42026,0,0
2020-04-22 00:30:00,1.42026,1.42042,1.42013,1.42039,0,0
2020-04-22 00:45:00,1.42039,1.42039,1.41909,1.41932,0,0
2020-04-22 01:00:00,1.41927,1.42029,1.41927,1.42013,0,0
2020-04-22 01:15:00,1.42013,1.42070,1.41983,1.42022,0,0
2020-04-22 01:30:00,1.42022,1.42049,1.41980,1.42002,0,0
2020-04-22 01:45:00,1.42002,1.42088,1.41987,1.41987,0,0
2020-04-22 02:00:00,1.41987,1.42046,1.41979,1.42012,0,0
2020-04-22 02:15:00,1.42013,1.42026,1.41948,1.41954,0,0
2020-04-22 02:30:00,1.41954,1.41971,1.41895,1.41898,0,0
2020-04-22 02:45:00,1.41898,1.41923,1.41883,1.41913,0,0
2020-04-22 03:00:00,1.41913,1.41970,1.41837,1.41944,0,0
2020-04-22 03:15:00,1.41943,1.42064,1.41929,1.42048,0,0
2020-04-22 03:30:00,1.42047,1.42074,1.41998,1.42020,0,0
2020-04-22 03:45:00,1.42020,1.42038,1.41947,1.41947,0,0
2020-04-22 04:00:00,1.41947,1.42026,1.41888,1.41922,0,0
2020-04-22 04:15:00,1.41922,1.41968,1.41895,1.41954,0,0
2020-04-22 04:30:00,1.41954,1.42089,1.41936,1.42080,0,0
2020-04-22 04:45:00,1.42080,1.42131,1.41993,1.42021,0,0
2020-04-22 05:00:00,1.42021,1.42060,1.41730,1.41872,0,0
2020-04-22 05:15:00,1.41872,1.41903,1.41738,1.41877,0,0
2020-04-22 05:30:00,1.41877,1.41928,1.41845,1.41891,0,0
2020-04-22 05:45:00,1.41891,1.41946,1.41851,1.41902,0,0
2020-04-22 06:00:00,1.41902,1.41957,1.41886,1.41942,0,0
2020-04-22 06:15:00,1.41942,1.42105,1.41940,1.42046,0,0
2020-04-22 06:30:00,1.42046,1.42162,1.42020,1.42160,0,0
2020-04-22 06:45:00,1.42160,1.42210,1.42128,1.42188,0,0
2020-04-22 07:00:00,1.42188,1.42242,1.42144,1.42234,0,0
2020-04-22 07:15:00,1.42235,1.42301,1.42219,1.42270,0,0
2020-04-22 07:30:00,1.42270,1.42286,1.42204,1.42277,0,0
2020-04-22 07:45:00,1.42277,1.42337,1.42263,1.42329,0,0
2020-04-22 08:00:00,1.42329,1.42373,1.42219,1.42298,0,0
2020-04-22 08:15:00,1.42298,1.42351,1.42240,1.42250,0,0
2020-04-22 08:30:00,1.42250,1.42255,1.41975,1.42041,0,0
2020-04-22 08:45:00,1.42041,1.42118,1.41965,1.41995,0,0
2020-04-22 09:00:00,1.41995,1.42198,1.41990,1.42036,0,0
2020-04-22 09:15:00,1.42036,1.42037,1.41798,1.41829,0,0
2020-04-22 09:30:00,1.41829,1.41915,1.41734,1.41750,0,0
2020-04-22 09:45:00,1.41750,1.41803,1.41636,1.41735,0,0
2020-04-22 10:00:00,1.41735,1.41824,1.41643,1.41753,0,0
2020-04-22 10:15:00,1.41753,1.41805,1.41625,1.41705,0,0
2020-04-22 10:30:00,1.41705,1.41735,1.41391,1.41500,0,0
2020-04-22 10:45:00,1.41500,1.41537,1.41389,1.41439,0,0
2020-04-22 11:00:00,1.41439,1.41564,1.41391,1.41529,0,0
2020-04-22 11:15:00,1.41529,1.41650,1.41473,1.41598,0,0
2020-04-22 11:30:00,1.41598,1.41627,1.41508,1.41561,0,0
2020-04-22 11:45:00,1.41560,1.41609,1.41421,1.41494,0,0
2020-04-22 12:00:00,1.41494,1.41494,1.41376,1.41422,0,0
2020-04-22 12:15:00,1.41422,1.41486,1.41397,1.41421,0,0
2020-04-22 12:30:00,1.41421,1.41550,1.41305,1.41365,0,0
2020-04-22 12:45:00,1.41365,1.41431,1.41300,1.41337,0,0
2020-04-22 13:00:00,1.41339,1.41424,1.41317,1.41402,0,0
2020-04-22 13:15:00,1.41402,1.41469,1.41371,1.41443,0,0
2020-04-22 13:30:00,1.41442,1.41465,1.41336,1.41456,0,0
2020-04-22 13:45:00,1.41456,1.41463,1.41307,1.41326,0,0
2020-04-22 14:00:00,1.41326,1.41433,1.41271,1.41309,0,0
2020-04-22 14:15:00,1.41309,1.41448,1.41274,1.41437,0,0
2020-04-22 14:30:00,1.41437,1.41554,1.41423,1.41485,0,0
2020-04-22 14:45:00,1.41485,1.41623,1.41425,1.41436,0,0
2020-04-22 15:00:00,1.41436,1.41551,1.41421,1.41504,0,0
2020-04-22 15:15:00,1.41504,1.41554,1.41417,1.41442,0,0
2020-04-22 15:30:00,1.41442,1.41558,1.41259,1.41276,0,0
2020-04-22 15:45:00,1.41277,1.41354,1.41208,1.41275,0,0
2020-04-22 16:00:00,1.41275,1.41414,1.41275,1.41308,0,0
2020-04-22 16:15:00,1.41308,1.41411,1.41251,1.41385,0,0
2020-04-22 16:30:00,1.41385,1.41415,1.41147,1.41212,0,0
2020-04-22 16:45:00,1.41212,1.41463,1.41170,1.41364,0,0
2020-04-22 17:00:00,1.41364,1.41489,1.41255,1.41482,0,0
2020-04-22 17:15:00,1.41482,1.41632,1.41452,1.41594,0,1
2020-04-22 17:30:00,1.41594,1.41637,1.41447,1.41507,0,1
2020-04-22 17:45:00,1.41507,1.41656,1.41466,1.41535,0,1
2020-04-22 18:00:00,1.41535,1.41565,1.41450,1.41462,0,1
2020-04-22 18:15:00,1.41462,1.41528,1.41354,1.41490,0,1
2020-04-22 18:30:00,1.41490,1.41524,1.41405,1.41470,0,1
2020-04-22 18:45:00,1.41468,1.41470,1.41322,1.41328,0,1
2020-04-22 19:00:00,1.41328,1.41541,1.41312,1.41538,0,1
2020-04-22 19:15:00,1.41538,1.41558,1.41451,1.41508,0,1
2020-04-22 19:30:00,1.41508,1.41523,1.41428,1.41507,0,1
2020-04-22 19:45:00,1.41507,1.41745,1.41487,1.41603,0,0
2020-04-22 20:00:00,1.41602,1.41636,1.41517,1.41522,0,0
2020-04-22 20:15:00,1.41523,1.41606,1.41520,1.41591,0,0
2020-04-22 20:30:00,1.41591,1.41815,1.41556,1.41760,0,0
2020-04-22 20:45:00,1.41760,1.41802,1.41686,1.41737,0,0
2020-04-22 21:00:00,1.41737,1.41750,1.41662,1.41710,0,0
2020-04-22 21:15:00,1.41710,1.41750,1.41662,1.41707,0,0
2020-04-22 21:30:00,1.41707,1.41763,1.41654,1.41750,0,0
2020-04-22 21:45:00,1.41749,1.41868,1.41696,1.41855,0,0
2020-04-22 22:00:00,1.41855,1.41893,1.41768,1.41872,0,0
2020-04-22 22:15:00,1.41872,1.41959,1.41845,1.41892,0,0
2020-04-22 22:30:00,1.41893,1.41910,1.41698,1.41708,0,0
2020-04-22 22:45:00,1.41708,1.41827,1.41698,1.41824,0,0
2020-04-22 23:00:00,1.41824,1.41865,1.41816,1.41826,0,0
2020-04-22 23:15:00,1.41826,1.41832,1.41671,1.41673,0,0
2020-04-22 23:30:00,1.41673,1.41727,1.41651,1.41682,0,0
2020-04-22 23:45:00,1.41684,1.41684,1.41565,1.41593,0,0
2020-04-23 00:00:00,1.41592,1.41635,1.41577,1.41615,0,0
2020-04-23 00:15:00,1.41615,1.41649,1.41592,1.41620,0,0
2020-04-23 00:30:00,1.41621,1.41628,1.41595,1.41615,0,0
2020-04-23 00:45:00,1.41615,1.41660,1.41603,1.41641,0,0
2020-04-23 01:00:00,1.41641,1.41667,1.41592,1.41604,0,0
2020-04-23 01:15:00,1.41604,1.41641,1.41598,1.41625,0,0
2020-04-23 01:30:00,1.41626,1.41655,1.41607,1.41610,0,0
2020-04-23 01:45:00,1.41610,1.41647,1.41598,1.41631,0,0
2020-04-23 02:00:00,1.41629,1.41704,1.41619,1.41690,0,0
2020-04-23 02:15:00,1.41690,1.41705,1.41668,1.41671,0,0
2020-04-23 02:30:00,1.41671,1.41843,1.41670,1.41827,0,0
2020-04-23 02:45:00,1.41827,1.41890,1.41827,1.41848,0,0
2020-04-23 03:00:00,1.41849,1.41869,1.41778,1.41840,0,0
2020-04-23 03:15:00,1.41840,1.41960,1.41838,1.41866,0,0
2020-04-23 03:30:00,1.41867,1.41898,1.41830,1.41830,0,0
2020-04-23 03:45:00,1.41830,1.41980,1.41830,1.41941,0,0
2020-04-23 04:00:00,1.41941,1.41942,1.41789,1.41844,0,0
2020-04-23 04:15:00,1.41843,1.41855,1.41698,1.41782,0,0
2020-04-23 04:30:00,1.41781,1.41788,1.41657,1.41736,0,0
2020-04-23 04:45:00,1.41736,1.41741,1.41650,1.41672,0,0
2020-04-23 05:00:00,1.41672,1.41722,1.41658,1.41721,0,0
2020-04-23 05:15:00,1.41721,1.41881,1.41721,1.41855,0,0
2020-04-23 05:30:00,1.41855,1.41872,1.41791,1.41848,0,0
2020-04-23 05:45:00,1.41848,1.41882,1.41793,1.41878,0,0
2020-04-23 06:00:00,1.41878,1.41884,1.41800,1.41808,0,0
2020-04-23 06:15:00,1.41808,1.41842,1.41795,1.41809,0,0
2020-04-23 06:30:00,1.41810,1.41847,1.41798,1.41815,0,0
2020-04-23 06:45:00,1.41815,1.41832,1.41805,1.41806,0,0
2020-04-23 07:00:00,1.41807,1.41827,1.41781,1.41788,0,0
2020-04-23 07:15:00,1.41788,1.41788,1.41639,1.41674,0,0
2020-04-23 07:30:00,1.41675,1.41705,1.41578,1.41581,0,0
2020-04-23 07:45:00,1.41581,1.41616,1.41514,1.41527,0,0
2020-04-23 08:00:00,1.41527,1.41539,1.41296,1.41298,0,0
2020-04-23 08:15:00,1.41297,1.41342,1.41280,1.41308,0,0
2020-04-23 08:30:00,1.41308,1.41407,1.41281,1.41334,0,0
2020-04-23 08:45:00,1.41334,1.41418,1.41280,1.41309,0,0
2020-04-23 09:00:00,1.41310,1.41380,1.41146,1.41285,0,0
2020-04-23 09:15:00,1.41285,1.41375,1.41248,1.41251,0,0
2020-04-23 09:30:00,1.41251,1.41402,1.41228,1.41302,0,0
2020-04-23 09:45:00,1.41304,1.41502,1.41299,1.41465,0,0
2020-04-23 10:00:00,1.41465,1.41597,1.41422,1.41578,0,0
2020-04-23 10:15:00,1.41578,1.41794,1.41576,1.41740,0,0
2020-04-23 10:30:00,1.41739,1.41751,1.41608,1.41722,0,0
2020-04-23 10:45:00,1.41722,1.41754,1.41644,1.41704,0,0
2020-04-23 11:00:00,1.41704,1.41732,1.41591,1.41639,0,0
2020-04-23 11:15:00,1.41639,1.41677,1.41476,1.41482,0,0
2020-04-23 11:30:00,1.41482,1.41605,1.41424,1.41571,0,1
2020-04-23 11:45:00,1.41571,1.41606,1.41496,1.41525,0,1
2020-04-23 12:00:00,1.41525,1.41588,1.41480,1.41578,0,1
2020-04-23 12:15:00,1.41578,1.41597,1.41519,1.41535,0,1
2020-04-23 12:30:00,1.41535,1.41537,1.41398,1.41508,0,1
2020-04-23 12:45:00,1.41507,1.41559,1.41444,1.41481,0,1
2020-04-23 13:00:00,1.41481,1.41525,1.41279,1.41388,0,1
2020-04-23 13:15:00,1.41388,1.41481,1.41350,1.41432,0,1
2020-04-23 13:30:00,1.41432,1.41612,1.41431,1.41577,0,1
2020-04-23 13:45:00,1.41577,1.41583,1.41478,1.41501,0,1
2020-04-23 14:00:00,1.41501,1.41502,1.41282,1.41322,0,1
2020-04-23 14:15:00,1.41318,1.41415,1.41268,1.41399,0,1
2020-04-23 14:30:00,1.41399,1.41484,1.41376,1.41396,0,1
2020-04-23 14:45:00,1.41396,1.41514,1.41393,1.41503,0,1
2020-04-23 15:00:00,1.41502,1.41520,1.41337,1.41373,0,1
2020-04-23 15:15:00,1.41373,1.41388,1.41158,1.41192,0,1
2020-04-23 15:30:00,1.41192,1.41261,1.40957,1.41016,0,0
2020-04-23 15:45:00,1.41016,1.41027,1.40801,1.40949,0,0
2020-04-23 16:00:00,1.40949,1.41081,1.40912,1.41002,0,0
2020-04-23 16:15:00,1.41002,1.41040,1.40835,1.40903,0,0
2020-04-23 16:30:00,1.40903,1.40985,1.40655,1.40808,0,0
2020-04-23 16:45:00,1.40808,1.40952,1.40761,1.40921,0,0
2020-04-23 17:00:00,1.40921,1.40970,1.40556,1.40557,0,0
2020-04-23 17:15:00,1.40555,1.40672,1.40126,1.40298,0,0
2020-04-23 17:30:00,1.40296,1.40363,1.40102,1.40144,0,0
2020-04-23 17:45:00,1.40144,1.40258,1.40097,1.40189,0,0
2020-04-23 18:00:00,1.40189,1.40248,1.40127,1.40200,0,0
2020-04-23 18:15:00,1.40200,1.40261,1.39997,1.40058,0,0
2020-04-23 18:30:00,1.40058,1.40244,1.40047,1.40230,0,0
2020-04-23 18:45:00,1.40230,1.40403,1.40211,1.40293,0,0
2020-04-23 19:00:00,1.40293,1.40473,1.40286,1.40457,0,0
2020-04-23 19:15:00,1.40457,1.40494,1.40400,1.40452,0,0
2020-04-23 19:30:00,1.40452,1.40582,1.40440,1.40564,0,0
2020-04-23 19:45:00,1.40562,1.40704,1.40487,1.40527,0,0
2020-04-23 20:00:00,1.40525,1.40688,1.40493,1.40507,0,0
2020-04-23 20:15:00,1.40507,1.40771,1.40506,1.40683,0,0
2020-04-23 20:30:00,1.40683,1.40739,1.40604,1.40708,0,0
2020-04-23 20:45:00,1.40708,1.40767,1.40617,1.40698,0,0
2020-04-23 21:00:00,1.40698,1.40803,1.40612,1.40710,0,0
2020-04-23 21:15:00,1.40710,1.40745,1.40634,1.40635,0,0
2020-04-23 21:30:00,1.40635,1.40675,1.40532,1.40536,0,0
2020-04-23 21:45:00,1.40536,1.40552,1.40439,1.40470,0,0
2020-04-23 22:00:00,1.40470,1.40559,1.40468,1.40488,0,0
2020-04-23 22:15:00,1.40488,1.40615,1.40470,1.40570,0,0
2020-04-23 22:30:00,1.40570,1.40659,1.40540,1.40645,0,0
2020-04-23 22:45:00,1.40645,1.40698,1.40594,1.40685,0,0
2020-04-23 23:00:00,1.40685,1.40719,1.40677,1.40695,0,0
2020-04-23 23:15:00,1.40695,1.40731,1.40688,1.40691,0,0
2020-04-23 23:30:00,1.40691,1.40749,1.40691,1.40702,0,0
2020-04-23 23:45:00,1.40703,1.40792,1.40703,1.40722,0,0
2020-04-24 00:00:00,1.40720,1.40749,1.40713,1.40713,0,0
2020-04-24 00:15:00,1.40732,1.40747,1.40715,1.40737,0,0
2020-04-24 00:30:00,1.40737,1.40805,1.40725,1.40799,0,0
2020-04-24 00:45:00,1.40799,1.40812,1.40780,1.40781,0,0
2020-04-24 01:00:00,1.40783,1.40810,1.40703,1.40711,0,0
2020-04-24 01:15:00,1.40711,1.40758,1.40704,1.40747,0,0
2020-04-24 01:30:00,1.40749,1.40763,1.40714,1.40724,0,0
2020-04-24 01:45:00,1.40724,1.40729,1.40692,1.40705,0,0
2020-04-24 02:00:00,1.40705,1.40720,1.40671,1.40690,0,0
2020-04-24 02:15:00,1.40690,1.40692,1.40638,1.40647,0,0
2020-04-24 02:30:00,1.40644,1.40705,1.40639,1.40681,0,0
2020-04-24 02:45:00,1.40680,1.40690,1.40644,1.40658,0,0
2020-04-24 03:00:00,1.40656,1.40666,1.40532,1.40590,0,0
2020-04-24 03:15:00,1.40590,1.40856,1.40589,1.40854,0,0
2020-04-24 03:30:00,1.40854,1.40871,1.40796,1.40822,0,0
2020-04-24 03:45:00,1.40820,1.40882,1.40770,1.40835,0,0
2020-04-24 04:00:00,1.40835,1.40854,1.40775,1.40819,0,0
2020-04-24 04:15:00,1.40819,1.40884,1.40809,1.40857,0,0
2020-04-24 04:30:00,1.40857,1.40869,1.40772,1.40777,0,0
2020-04-24 04:45:00,1.40777,1.40830,1.40753,1.40817,0,0
2020-04-24 05:00:00,1.40817,1.40839,1.40743,1.40762,0,0
2020-04-24 05:15:00,1.40762,1.40807,1.40759,1.40774,0,0
2020-04-24 05:30:00,1.40774,1.40779,1.40666,1.40671,0,0
2020-04-24 05:45:00,1.40671,1.40694,1.40617,1.40678,0,0
2020-04-24 06:00:00,1.40678,1.40727,1.40664,1.40693,0,0
2020-04-24 06:15:00,1.40693,1.40740,1.40691,1.40699,0,0
2020-04-24 06:30:00,1.40699,1.40716,1.40662,1.40702,0,0
2020-04-24 06:45:00,1.40702,1.40712,1.40665,1.40672,0,0
2020-04-24 07:00:00,1.40672,1.40674,1.40600,1.40632,0,0
2020-04-24 07:15:00,1.40632,1.40701,1.40615,1.40674,0,0
2020-04-24 07:30:00,1.40674,1.40761,1.40674,1.40733,0,0
2020-04-24 07:45:00,1.40734,1.40763,1.40704,1.40757,0,0
2020-04-24 08:00:00,1.40758,1.40923,1.40747,1.40889,0,0
2020-04-24 08:15:00,1.40889,1.40890,1.40825,1.40830,0,0
2020-04-24 08:30:00,1.40830,1.40908,1.40820,1.40852,0,0
2020-04-24 08:45:00,1.40852,1.40971,1.40852,1.40919,0,0
2020-04-24 09:00:00,1.40920,1.41092,1.40915,1.41013,0,0
2020-04-24 09:15:00,1.41013,1.41016,1.40918,1.40939,0,0
2020-04-24 09:30:00,1.40939,1.40970,1.40820,1.40897,0,0
2020-04-24 09:45:00,1.40897,1.40913,1.40822,1.40888,0,0
2020-04-24 10:00:00,1.40887,1.40976,1.40820,1.40949,0,0
2020-04-24 10:15:00,1.40949,1.40955,1.40842,1.40924,0,0
2020-04-24 10:30:00,1.40924,1.40936,1.40836,1.40839,0,0
2020-04-24 10:45:00,1.40839,1.40877,1.40748,1.40871,0,0
2020-04-24 11:00:00,1.40871,1.41013,1.40859,1.40977,0,0
2020-04-24 11:15:00,1.40977,1.41147,1.40974,1.41077,0,0
2020-04-24 11:30:00,1.41077,1.41137,1.41039,1.41045,0,0
2020-04-24 11:45:00,1.41045,1.41065,1.40962,1.40967,0,0
2020-04-24 12:00:00,1.40969,1.40991,1.40749,1.40773,0,0
2020-04-24 12:15:00,1.40773,1.40856,1.40730,1.40775,0,0
2020-04-24 12:30:00,1.40776,1.40804,1.40712,1.40758,0,0
2020-04-24 12:45:00,1.40758,1.40814,1.40751,1.40766,0,0
2020-04-24 13:00:00,1.40766,1.40847,1.40748,1.40845,0,0
2020-04-24 13:15:00,1.40845,1.40854,1.40660,1.40762,0,0
2020-04-24 13:30:00,1.40762,1.40769,1.40568,1.40609,0,0
2020-04-24 13:45:00,1.40609,1.40609,1.40415,1.40416,0,0
2020-04-24 14:00:00,1.40416,1.40469,1.40298,1.40310,0,0
2020-04-24 14:15:00,1.40310,1.40435,1.40235,1.40391,0,0
2020-04-24 14:30:00,1.40391,1.40552,1.40388,1.40552,0,0
2020-04-24 14:45:00,1.40552,1.40597,1.40457,1.40477,0,0
2020-04-24 15:00:00,1.40477,1.40577,1.40437,1.40479,0,0
2020-04-24 15:15:00,1.40479,1.40518,1.40413,1.40493,0,0
2020-04-24 15:30:00,1.40493,1.40531,1.40398,1.40438,0,0
2020-04-24 15:45:00,1.40438,1.40617,1.40403,1.40568,0,0
2020-04-24 16:00:00,1.40568,1.40696,1.40556,1.40662,0,0
2020-04-24 16:15:00,1.40662,1.40670,1.40573,1.40581,0,0
2020-04-24 16:30:00,1.40581,1.40676,1.40528,1.40637,0,0
2020-04-24 16:45:00,1.40637,1.40860,1.40630,1.40817,0,0
2020-04-24 17:00:00,1.40817,1.40951,1.40740,1.40888,0,0
2020-04-24 17:15:00,1.40888,1.41000,1.40812,1.40985,0,0
2020-04-24 17:30:00,1.40986,1.41053,1.40822,1.40825,0,0
2020-04-24 17:45:00,1.40825,1.40909,1.40798,1.40859,0,0
2020-04-24 18:00:00,1.40859,1.41073,1.40837,1.41007,0,0
2020-04-24 18:15:00,1.41007,1.41043,1.40888,1.40941,0,0
2020-04-24 18:30:00,1.40941,1.41015,1.40908,1.40996,0,0
2020-04-24 18:45:00,1.40995,1.41018,1.40958,1.40980,0,0
2020-04-24 19:00:00,1.40980,1.41040,1.40900,1.41035,0,0
2020-04-24 19:15:00,1.41035,1.41120,1.41022,1.41115,0,0
2020-04-24 19:30:00,1.41115,1.41140,1.41045,1.41096,0,0
2020-04-24 19:45:00,1.41096,1.41145,1.41018,1.41030,0,0
2020-04-24 20:00:00,1.41030,1.41139,1.41014,1.41131,0,0
2020-04-24 20:15:00,1.41131,1.41200,1.41085,1.41087,0,0
2020-04-24 20:30:00,1.41087,1.41123,1.41001,1.41023,0,0
2020-04-24 20:45:00,1.41024,1.41135,1.41013,1.41059,0,0
2020-04-24 21:00:00,1.41059,1.41132,1.41013,1.41030,0,0
2020-04-24 21:15:00,1.41030,1.41093,1.40994,1.41022,0,0
2020-04-24 21:30:00,1.41022,1.41044,1.40975,1.41018,0,0
2020-04-24 21:45:00,1.41018,1.41049,1.40966,1.41046,0,0
2020-04-24 22:00:00,1.41046,1.41122,1.41045,1.41092,0,0
2020-04-24 22:15:00,1.41092,1.41096,1.40961,1.40993,0,0
2020-04-24 22:30:00,1.40993,1.41007,1.40891,1.40892,0,0
2020-04-24 22:45:00,1.40892,1.40969,1.40879,1.40922,0,0
2020-04-24 23:00:00,1.40922,1.40962,1.40900,1.40907,0,0
2020-04-24 23:15:00,1.40908,1.40928,1.40807,1.40832,0,0
2020-04-24 23:30:00,1.40834,1.41096,1.40830,1.41093,0,0
2020-04-24 23:45:00,1.41093,1.41134,1.40948,1.40952,0,0
2020-04-27 00:00:00,1.40821,1.40943,1.40800,1.40820,0,0
2020-04-27 00:15:00,1.40839,1.40969,1.40820,1.40870,0,0
2020-04-27 00:30:00,1.40870,1.40966,1.40809,1.40864,0,0
2020-04-27 00:45:00,1.40864,1.40936,1.40854,1.40903,0,0
2020-04-27 01:00:00,1.40907,1.41104,1.40888,1.41092,0,0
2020-04-27 01:15:00,1.41098,1.41136,1.41049,1.41089,0,0
2020-04-27 01:30:00,1.41088,1.41167,1.41088,1.41159,0,0
2020-04-27 01:45:00,1.41159,1.41166,1.41121,1.41141,0,0
2020-04-27 02:00:00,1.41141,1.41159,1.41073,1.41102,0,0
2020-04-27 02:15:00,1.41101,1.41120,1.41072,1.41110,0,0
2020-04-27 02:30:00,1.41110,1.41144,1.41095,1.41130,0,0
2020-04-27 02:45:00,1.41130,1.41156,1.41084,1.41095,0,0
2020-04-27 03:00:00,1.41095,1.41149,1.41048,1.41085,0,0
2020-04-27 03:15:00,1.41085,1.41109,1.41038,1.41063,0,0
2020-04-27 03:30:00,1.41063,1.41133,1.41063,1.41127,0,0
2020-04-27 03:45:00,1.41127,1.41127,1.40947,1.40960,0,1
2020-04-27 04:00:00,1.40960,1.40986,1.40933,1.40966,0,1
2020-04-27 04:15:00,1.40966,1.40967,1.40842,1.40878,0,1
2020-04-27 04:30:00,1.40878,1.40890,1.40742,1.40876,0,1
2020-04-27 04:45:00,1.40876,1.40881,1.40678,1.40703,0,0
2020-04-27 05:00:00,1.40703,1.40707,1.40615,1.40684,0,0
2020-04-27 05:15:00,1.40683,1.40720,1.40638,1.40698,0,0
2020-04-27 05:30:00,1.40698,1.40722,1.40653,1.40690,0,0
2020-04-27 05:45:00,1.40692,1.40774,1.40685,1.40738,0,0
2020-04-27 06:00:00,1.40738,1.40738,1.40678,1.40691,0,0
2020-04-27 06:15:00,1.40691,1.40746,1.40665,1.40699,0,0
2020-04-27 06:30:00,1.40699,1.40726,1.40639,1.40712,0,0
2020-04-27 06:45:00,1.40712,1.40757,1.40676,1.40707,0,0
2020-04-27 07:00:00,1.40707,1.40747,1.40681,1.40723,0,0
2020-04-27 07:15:00,1.40724,1.40755,1.40723,1.40731,0,0
2020-04-27 07:30:00,1.40730,1.40737,1.40560,1.40595,0,0
2020-04-27 07:45:00,1.40595,1.40620,1.40564,1.40618,0,0
2020-04-27 08:00:00,1.40618,1.40670,1.40573,1.40651,0,0
2020-04-27 08:15:00,1.40651,1.40674,1.40544,1.40569,0,0
2020-04-27 08:30:00,1.40570,1.40690,1.40522,1.40676,0,0
2020-04-27 08:45:00,1.40676,1.40688,1.40622,1.40639,0,0
2020-04-27 09:00:00,1.40639,1.40646,1.40478,1.40645,0,0
2020-04-27 09:15:00,1.40644,1.40670,1.40575,1.40640,0,0
2020-04-27 09:30:00,1.40641,1.40697,1.40589,1.40664,0,0
2020-04-27 09:45:00,1.40664,1.40711,1.40601,1.40662,0,0
2020-04-27 10:00:00,1.40662,1.40708,1.40481,1.40486,0,0
2020-04-27 10:15:00,1.40486,1.40526,1.40391,1.40461,0,0
