time,low,high,open,close,volume
2017-02-15 16:00:00,1011.01,1014.86,1012.3,1012.42,289.59526139
2017-02-15 17:00:00,1010.5,1012.99,1012.34,1012.02,256.06519977
2017-02-15 18:00:00,1010.01,1013.5,1011.56,1013.5,248.51797996
2017-02-15 19:00:00,1012.21,1013.99,1013.5,1013.83,282.85610727
2017-02-15 20:00:00,1013.85,1014.99,1013.85,1014.71,199.42096312
2017-02-15 21:00:00,1013.0,1015.74,1014.78,1015.74,249.27635519
2017-02-15 22:00:00,1013.05,1016.0,1015.68,1015.73,203.89917806
2017-02-15 23:00:00,1011.81,1015.73,1015.73,1014.53,266.49150492
2017-02-16 00:00:00,1013.02,1014.99,1014.58,1014.98,184.55298404
2017-02-16 01:00:00,1014.96,1015.99,1014.98,1015.99,154.83722185
2017-02-16 02:00:00,1015.93,1022.0,1015.99,1022.0,612.48315496
2017-02-16 03:00:00,1020.29,1027.66,1022.0,1020.29,572.00219655
2017-02-16 04:00:00,1020.32,1022.0,1020.97,1022.0,127.87741443
2017-02-16 05:00:00,1021.99,1025.9,1022.0,1025.9,215.93066141
2017-02-16 06:00:00,1025.02,1028.0,1025.9,1028.0,203.26105802
2017-02-16 07:00:00,1022.92,1028.67,1028.0,1024.51,109.50374626
2017-02-16 08:00:00,1021.44,1024.78,1024.51,1024.2,149.20366649
2017-02-16 09:00:00,1023.68,1024.2,1024.2,1023.99,97.74602405
2017-02-16 10:00:00,1018.64,1024.99,1023.99,1022.25,213.57722668
2017-02-16 11:00:00,1021.61,1024.99,1021.65,1024.96,93.83403817
2017-02-16 12:00:00,1022.5,1025.0,1024.96,1024.99,70.75884134
2017-02-16 13:00:00,1023.63,1026.99,1024.99,1025.84,185.7294998
2017-02-16 14:00:00,1024.51,1029.5,1025.77,1029.5,157.81313924
2017-02-16 15:00:00,1029.4,1038.0,1029.5,1035.38,430.04533076
2017-02-16 16:00:00,1034.0,1038.72,1035.38,1037.15,294.02392169
2017-02-16 17:00:00,1033.13,1041.0,1036.56,1034.99,346.69635254
2017-02-16 18:00:00,1033.52,1041.88,1034.99,1040.19,285.01358466
2017-02-16 19:00:00,1037.5,1040.91,1040.22,1040.06,277.20535457
2017-02-16 20:00:00,1036.35,1040.99,1040.06,1038.11,518.87041896
2017-02-16 21:00:00,1035.0,1039.8,1038.8,1038.0,307.20610103
2017-02-16 22:00:00,1035.79,1038.89,1038.0,1036.39,205.38150729
2017-02-16 23:00:00,1035.31,1039.5,1036.95,1038.94,182.73978772
2017-02-17 00:00:00,1037.04,1042.0,1038.95,1042.0,248.46190695
2017-02-17 01:00:00,1041.98,1044.88,1042.0,1044.88,208.29435814
2017-02-17 02:00:00,1036.29,1044.88,1044.87,1039.45,200.02343295
2017-02-17 03:00:00,1037.95,1043.3,1039.04,1042.15,207.34179903
2017-02-17 04:00:00,1039.9,1044.3,1042.68,1044.23,137.1976539
2017-02-17 05:00:00,1041.0,1044.3,1044.24,1042.5,104.17502211
2017-02-17 06:00:00,1040.0,1043.27,1042.5,1040.31,88.33462007
2017-02-17 07:00:00,1040.0,1044.33,1040.26,1044.29,177.24481234
2017-02-17 08:00:00,1041.5,1044.88,1043.9,1044.88,76.28740908
2017-02-17 09:00:00,1043.26,1046.77,1044.88,1046.77,110.82432626
2017-02-17 10:00:00,1045.91,1049.95,1046.77,1045.91,248.47512229
2017-02-17 11:00:00,1040.8,1048.28,1045.72,1046.01,219.27044347
2017-02-17 12:00:00,1043.7,1049.15,1046.78,1044.54,128.12315909
2017-02-17 13:00:00,1044.66,1055.0,1044.95,1054.99,334.81930761
2017-02-17 14:00:00,1052.58,1064.6,1054.9,1061.99,736.97419854
2017-02-17 15:00:00,1052.51,1060.99,1060.62,1058.22,592.52594873
2017-02-17 16:00:00,1055.03,1059.99,1058.22,1058.53,359.38405626
2017-02-17 17:00:00,1056.79,1059.99,1058.8,1057.36,345.16705513
2017-02-17 18:00:00,1052.02,1057.9,1057.4,1054.15,392.21962881
2017-02-17 19:00:00,1050.15,1056.99,1054.15,1056.58,449.58535542
2017-02-17 20:00:00,1056.01,1059.69,1056.54,1059.69,197.75520273
2017-02-17 21:00:00,1057.57,1059.99,1059.68,1058.5,281.88658656
2017-02-17 22:00:00,1058.5,1062.27,1058.53,1062.05,245.83070268
2017-02-17 23:00:00,1057.0,1062.33,1062.03,1057.3,244.49634563
2017-02-18 00:00:00,1057.0,1061.81,1057.29,1058.21,236.61767811
2017-02-18 01:00:00,1055.6,1060.76,1058.29,1060.31,145.46080614
2017-02-18 02:00:00,1055.6,1061.77,1060.34,1061.77,210.79116803
2017-02-18 03:00:00,1058.76,1063.93,1061.76,1063.83,166.9158596
2017-02-18 04:00:00,1063.59,1067.0,1063.84,1066.68,124.5176422
2017-02-18 05:00:00,1066.69,1073.8,1067.0,1070.49,341.45360522
2017-02-18 06:00:00,1066.0,1070.98,1070.84,1067.0,183.9044186
2017-02-18 07:00:00,1065.78,1071.0,1066.13,1070.89,92.76206302
2017-02-18 08:00:00,1068.12,1073.14,1070.85,1069.3,89.35595767
2017-02-18 09:00:00,1067.8,1070.1,1069.29,1069.34,66.99915643
2017-02-18 10:00:00,1066.99,1069.69,1069.3,1068.98,122.90344089
2017-02-18 11:00:00,1066.96,1069.49,1068.95,1068.15,90.24607106
2017-02-18 12:00:00,1064.14,1068.69,1068.66,1066.37,85.95618019
2017-02-18 13:00:00,1064.02,1068.58,1066.49,1064.97,99.11987451
2017-02-18 14:00:00,1062.6,1066.36,1064.29,1063.98,157.11977919
2017-02-18 15:00:00,1062.26,1069.3,1063.88,1069.3,284.11795219
2017-02-18 16:00:00,1068.47,1069.99,1069.32,1069.16,197.2549873
2017-02-18 17:00:00,1067.08,1069.16,1069.16,1068.67,152.78578753
2017-02-18 18:00:00,1066.97,1070.11,1068.38,1068.99,155.59950088
2017-02-18 19:00:00,1062.82,1069.44,1068.99,1065.49,300.79997313
2017-02-18 20:00:00,1065.1,1067.88,1065.53,1066.79,108.42885703
2017-02-18 21:00:00,1066.79,1067.99,1067.35,1067.99,109.5419944
2017-02-18 22:00:00,1063.12,1068.5,1067.98,1064.25,172.15300423
2017-02-18 23:00:00,1060.48,1065.1,1064.25,1062.15,239.94212787
2017-02-19 00:00:00,1056.02,1062.15,1062.14,1059.43,252.20351483
2017-02-19 01:00:00,1055.1,1059.3,1059.26,1056.76,186.04871702
2017-02-19 02:00:00,1056.76,1061.5,1056.76,1058.77,125.71447779
2017-02-19 03:00:00,1056.28,1059.91,1058.68,1057.41,108.62749428
2017-02-19 04:00:00,1056.02,1059.65,1057.41,1059.65,96.2710518
2017-02-19 05:00:00,1056.84,1061.55,1059.65,1061.0,77.68044402
2017-02-19 06:00:00,1059.79,1064.99,1061.5,1064.98,62.46416042
2017-02-19 07:00:00,1064.0,1066.49,1064.98,1065.77,53.58958429
2017-02-19 08:00:00,1064.57,1065.98,1065.77,1065.79,38.77021667
2017-02-19 09:00:00,1064.67,1067.78,1065.81,1066.99,22.29950758
2017-02-19 10:00:00,1057.14,1067.49,1067.29,1065.02,88.31997939
2017-02-19 11:00:00,1058.09,1065.5,1065.02,1061.05,54.0518192
2017-02-19 12:00:00,1052.68,1063.99,1061.04,1057.41,219.93889743
2017-02-19 13:00:00,1051.26,1057.41,1057.41,1056.12,87.71270504
2017-02-19 14:00:00,1055.18,1059.94,1055.64,1056.83,84.20038355
2017-02-19 15:00:00,1056.22,1060.3,1057.84,1060.28,166.0577566
2017-02-19 16:00:00,1057.11,1060.78,1060.29,1059.03,179.49951287
2017-02-19 17:00:00,1057.42,1059.93,1058.23,1058.99,134.44418795
2017-02-19 18:00:00,1052.0,1058.98,1058.98,1052.65,252.86233273
2017-02-19 19:00:00,1051.35,1058.95,1052.69,1053.72,258.38736179
2017-02-19 20:00:00,1053.4,1056.16,1053.72,1056.16,106.43179771
2017-02-19 21:00:00,1055.68,1058.51,1056.15,1057.98,127.70170979
2017-02-19 22:00:00,1057.23,1059.99,1058.49,1059.99,139.10388229
2017-02-19 23:00:00,1059.6,1060.2,1059.99,1059.88,103.03275002
2017-02-20 00:00:00,1055.04,1059.91,1059.88,1056.16,141.91739389
2017-02-20 01:00:00,1054.39,1056.74,1056.15,1055.26,129.41014943
2017-02-20 02:00:00,1055.0,1056.8,1055.26,1055.41,132.86420176
2017-02-20 03:00:00,1051.36,1055.43,1055.41,1052.0,130.9172695
2017-02-20 04:00:00,1052.08,1055.41,1052.76,1054.31,124.9895048
2017-02-20 05:00:00,1054.33,1056.21,1055.04,1055.27,60.73133645
2017-02-20 06:00:00,1054.85,1057.52,1055.73,1056.47,114.56760739
2017-02-20 07:00:00,1055.82,1060.5,1055.82,1060.49,77.2469139
2017-02-20 08:00:00,1060.49,1066.61,1060.49,1066.07,154.09565175
2017-02-20 09:00:00,1065.02,1066.59,1066.24,1066.58,56.05548345
2017-02-20 10:00:00,1061.7,1066.99,1066.58,1064.17,116.02951286
2017-02-20 11:00:00,1060.61,1064.88,1064.39,1060.61,91.69085951
2017-02-20 12:00:00,1060.5,1064.99,1061.24,1063.36,101.75664898
2017-02-20 13:00:00,1063.03,1065.99,1063.35,1065.76,109.33193112
2017-02-20 14:00:00,1063.75,1065.76,1065.75,1065.43,118.37878851
2017-02-20 15:00:00,1063.03,1065.99,1065.09,1065.99,119.53242371
2017-02-20 16:00:00,1065.26,1066.49,1065.99,1066.05,129.97931591
2017-02-20 17:00:00,1065.67,1066.99,1066.46,1066.72,205.87857659
2017-02-20 18:00:00,1065.5,1066.98,1066.24,1066.67,170.05239769
2017-02-20 19:00:00,1065.0,1066.99,1066.22,1066.99,195.79255073
2017-02-20 20:00:00,1064.3,1067.82,1066.99,1066.46,238.4418692
2017-02-20 21:00:00,1064.05,1066.64,1066.45,1066.06,133.79057213
2017-02-20 22:00:00,1064.73,1066.67,1065.52,1066.42,135.98826489
2017-02-20 23:00:00,1066.33,1095.0,1066.66,1089.82,1445.00276105
2017-02-21 00:00:00,1081.95,1089.99,1089.98,1086.1,410.80960977
2017-02-21 01:00:00,1085.08,1089.98,1086.1,1086.0,286.41771109
2017-02-21 02:00:00,1085.76,1088.0,1086.0,1086.83,230.71926137
2017-02-21 03:00:00,1086.5,1087.44,1086.83,1087.42,164.72649264
2017-02-21 04:00:00,1086.52,1090.0,1087.41,1089.99,167.13030073
2017-02-21 05:00:00,1087.33,1091.53,1089.99,1091.46,203.72210628
2017-02-21 06:00:00,1089.14,1103.4,1091.44,1103.02,426.10388259
2017-02-21 07:00:00,1093.0,1103.02,1103.01,1093.0,388.33208476
2017-02-21 08:00:00,1091.01,1104.0,1093.0,1100.03,185.0787488
2017-02-21 09:00:00,1096.01,1101.48,1100.85,1096.93,158.56931192
2017-02-21 10:00:00,1095.42,1104.13,1096.94,1102.77,129.52577652
2017-02-21 11:00:00,1101.56,1112.31,1102.63,1112.31,206.71375304
2017-02-21 12:00:00,1111.57,1118.0,1112.31,1117.88,293.00903739
2017-02-21 13:00:00,1110.95,1117.88,1117.87,1113.65,325.73009587
2017-02-21 14:00:00,1101.51,1117.99,1113.63,1110.8,609.5526199
2017-02-21 15:00:00,1098.05,1110.99,1110.88,1105.33,392.55844889
2017-02-21 16:00:00,1102.75,1106.03,1105.5,1104.08,266.89751295
2017-02-21 17:00:00,1102.66,1117.99,1104.55,1117.99,528.95090949
2017-02-21 18:00:00,1112.73,1119.07,1117.99,1115.66,335.42087772
2017-02-21 19:00:00,1113.15,1117.97,1115.74,1117.88,310.26382707
2017-02-21 20:00:00,1117.61,1118.99,1117.89,1118.98,157.54125404
2017-02-21 21:00:00,1116.06,1119.5,1118.98,1119.1,247.5039329
2017-02-21 22:00:00,1119.1,1130.88,1119.11,1127.93,659.5117379
2017-02-21 23:00:00,1126.82,1132.95,1127.92,1128.29,402.73472408
2017-02-22 00:00:00,1119.0,1130.53,1129.67,1126.5,314.59720843
2017-02-22 01:00:00,1120.0,1127.16,1127.0,1121.1,310.02063788
2017-02-22 02:00:00,1118.05,1123.98,1121.13,1122.97,239.54985905
2017-02-22 03:00:00,1119.17,1126.11,1122.4,1124.84,241.11470093
2017-02-22 04:00:00,1124.75,1126.66,1125.29,1124.86,136.42163328
2017-02-22 05:00:00,1104.9,1125.55,1124.91,1115.52,490.89702615
2017-02-22 06:00:00,1114.87,1121.69,1115.51,1117.79,215.99161526
2017-02-22 07:00:00,1114.28,1119.15,1115.88,1117.0,98.7049239
2017-02-22 08:00:00,1108.88,1118.46,1117.0,1108.88,144.46507246
2017-02-22 09:00:00,1108.91,1117.35,1110.36,1115.75,68.63834326
2017-02-22 10:00:00,1111.44,1118.63,1115.75,1118.2,130.19798788
2017-02-22 11:00:00,1114.32,1118.24,1118.22,1117.39,156.36841487
2017-02-22 12:00:00,1115.52,1120.95,1117.38,1119.98,109.51797548
2017-02-22 13:00:00,1119.63,1124.81,1120.2,1124.81,192.46618046
2017-02-22 14:00:00,1124.01,1128.81,1124.81,1127.11,198.90766284
2017-02-22 15:00:00,1125.5,1132.0,1127.09,1131.74,342.94982443
2017-02-22 16:00:00,1122.32,1132.0,1131.9,1124.26,386.16802085
2017-02-22 17:00:00,1120.47,1134.08,1124.25,1134.08,332.70596296
2017-02-22 18:00:00,1131.85,1140.0,1134.08,1136.68,397.50617741
2017-02-22 19:00:00,1132.01,1138.02,1136.07,1135.99,305.69532452
2017-02-22 20:00:00,1131.7,1139.99,1135.99,1139.85,400.65806877
2017-02-22 21:00:00,1131.52,1139.85,1139.0,1131.52,306.34667133
2017-02-22 22:00:00,1126.33,1132.68,1132.63,1129.66,315.62622269
2017-02-22 23:00:00,1126.92,1132.0,1129.66,1128.71,200.3079525
2017-02-23 00:00:00,1128.33,1136.34,1129.87,1135.95,267.27679752
2017-02-23 01:00:00,1133.99,1136.98,1135.95,1136.7,207.94095128
2017-02-23 02:00:00,1132.58,1138.54,1136.69,1138.51,266.40434485
2017-02-23 03:00:00,1128.22,1138.89,1138.51,1132.47,245.95168312
2017-02-23 04:00:00,1129.0,1132.0,1132.0,1131.18,129.65750393
2017-02-23 05:00:00,1131.17,1133.36,1131.17,1132.15,137.25609782
2017-02-23 06:00:00,1130.5,1133.49,1132.17,1132.49,77.55268767
2017-02-23 07:00:00,1128.97,1132.5,1132.25,1132.5,129.53692962
2017-02-23 08:00:00,1130.91,1140.78,1132.5,1140.77,247.53452888
2017-02-23 09:00:00,1138.47,1143.76,1140.77,1138.47,130.30019951
2017-02-23 10:00:00,1135.74,1142.78,1138.47,1141.91,127.46231687
2017-02-23 11:00:00,1140.0,1145.0,1141.84,1145.0,163.89749079
2017-02-23 12:00:00,1145.0,1149.98,1145.0,1149.97,235.02168369
2017-02-23 13:00:00,1149.97,1157.59,1149.98,1152.51,481.66629526
2017-02-23 14:00:00,1150.2,1154.99,1153.3,1154.99,340.30772592
2017-02-23 15:00:00,1154.0,1160.0,1154.98,1158.83,393.17513267
2017-02-23 16:00:00,1152.0,1159.0,1158.78,1153.1,375.6439989
2017-02-23 17:00:00,1153.1,1157.0,1153.1,1156.98,307.44153796
2017-02-23 18:00:00,1156.68,1170.0,1156.96,1167.23,617.26777775
2017-02-23 19:00:00,1162.7,1167.99,1167.01,1167.66,268.6748934
2017-02-23 20:00:00,1167.25,1173.1,1167.68,1169.91,352.62354999
2017-02-23 21:00:00,1163.0,1169.91,1169.91,1168.68,342.97906503
2017-02-23 22:00:00,1165.28,1182.04,1168.68,1182.04,729.8438375
2017-02-23 23:00:00,1165.25,1197.0,1182.04,1186.9,999.04292927
2017-02-24 00:00:00,1180.78,1196.0,1185.81,1184.87,532.71487602
2017-02-24 01:00:00,1178.01,1188.84,1184.87,1187.08,387.2384758
2017-02-24 02:00:00,1186.99,1193.99,1187.87,1193.99,302.24814837
2017-02-24 03:00:00,1193.24,1199.99,1193.98,1199.99,501.6582987
2017-02-24 04:00:00,1199.99,1221.93,1199.99,1203.31,1143.93986417
2017-02-24 05:00:00,1204.36,1215.0,1204.75,1210.98,372.11822929
2017-02-24 06:00:00,1207.35,1215.0,1210.98,1207.67,416.96501285
2017-02-24 07:00:00,1103.32,1207.63,1207.39,1168.49,3045.65268936
2017-02-24 08:00:00,1157.34,1181.83,1168.48,1181.8,308.74211963
2017-02-24 09:00:00,1158.35,1190.0,1181.84,1182.45,554.50951497
2017-02-24 10:00:00,1161.46,1182.34,1182.34,1177.95,237.68975112
2017-02-24 11:00:00,1137.5,1178.33,1177.96,1169.86,409.41351132
2017-02-24 12:00:00,1160.0,1179.4,1169.76,1178.87,247.41409239
2017-02-24 13:00:00,1175.43,1199.07,1179.57,1192.59,446.85318366
2017-02-24 14:00:00,1190.88,1203.99,1192.6,1198.01,444.89022743
2017-02-24 15:00:00,1197.99,1204.99,1198.0,1199.48,377.54574232
2017-02-24 16:00:00,1186.0,1200.99,1199.02,1194.62,348.24768832
2017-02-24 17:00:00,1187.8,1206.0,1194.62,1199.75,657.66205554
2017-02-24 18:00:00,1182.22,1199.88,1199.75,1189.18,470.93042383
2017-02-24 19:00:00,1180.31,1190.0,1189.15,1184.9,351.26597186
2017-02-24 20:00:00,1170.0,1184.99,1184.91,1170.01,402.05346566
2017-02-24 21:00:00,1170.0,1183.98,1170.0,1178.15,329.216077
2017-02-24 22:00:00,1176.97,1185.99,1177.95,1185.19,282.89857688
2017-02-24 23:00:00,1182.72,1189.1,1185.08,1186.91,175.07945197
2017-02-25 00:00:00,1182.31,1189.0,1186.91,1184.71,210.15947872
2017-02-25 01:00:00,1185.12,1189.11,1187.98,1188.99,177.17928297
2017-02-25 02:00:00,1187.08,1189.0,1188.98,1189.0,161.21490458
2017-02-25 03:00:00,1188.0,1189.06,1188.97,1189.06,140.92819577
2017-02-25 04:00:00,1182.0,1189.49,1188.79,1182.5,180.95122992
2017-02-25 05:00:00,1179.71,1184.79,1182.47,1180.99,168.20588821
2017-02-25 06:00:00,1171.01,1180.52,1180.52,1175.61,199.69540237
2017-02-25 07:00:00,1175.59,1185.0,1176.94,1184.91,84.06448529
2017-02-25 08:00:00,1184.25,1185.97,1184.39,1185.96,43.93551519
2017-02-25 09:00:00,1184.5,1185.97,1185.97,1185.5,57.38497935
2017-02-25 10:00:00,1180.98,1185.59,1185.05,1185.48,83.69794912
2017-02-25 11:00:00,1184.5,1186.0,1185.22,1185.05,63.06921463
2017-02-25 12:00:00,1183.43,1186.0,1185.08,1184.48,61.69967289
2017-02-25 13:00:00,1177.0,1184.6,1184.37,1177.43,184.83066893
2017-02-25 14:00:00,1151.0,1184.0,1177.43,1170.41,427.99726538
2017-02-25 15:00:00,1155.37,1170.42,1170.41,1165.28,337.44361945
2017-02-25 16:00:00,1110.0,1165.21,1165.21,1144.17,1714.20708344
2017-02-25 17:00:00,1131.33,1146.76,1144.21,1145.76,407.00653467
2017-02-25 18:00:00,1145.75,1159.61,1145.75,1152.59,333.5477325
2017-02-25 19:00:00,1150.77,1156.14,1153.0,1154.09,256.04818553
2017-02-25 20:00:00,1150.78,1160.75,1154.12,1153.83,196.70135883
2017-02-25 21:00:00,1146.01,1160.75,1153.84,1157.53,186.65182722
2017-02-25 22:00:00,1153.44,1162.02,1157.52,1154.86,186.09407658
2017-02-25 23:00:00,1152.31,1158.34,1155.8,1158.0,171.18787675
2017-02-26 00:00:00,1152.11,1158.98,1157.98,1155.83,172.17979623
2017-02-26 01:00:00,1133.11,1155.82,1155.82,1136.0,443.73792478
2017-02-26 02:00:00,1130.88,1143.14,1138.95,1141.03,545.06637457
2017-02-26 03:00:00,1138.09,1143.14,1141.02,1139.94,141.65733317
2017-02-26 04:00:00,1139.94,1154.85,1139.94,1152.99,151.23384621
2017-02-26 05:00:00,1152.0,1157.98,1153.0,1154.9,135.12388607
2017-02-26 06:00:00,1148.82,1157.11,1154.15,1154.01,95.62887256
2017-02-26 07:00:00,1152.65,1161.99,1154.01,1161.99,176.69358378
2017-02-26 08:00:00,1161.98,1163.98,1161.99,1163.32,105.60887591
2017-02-26 09:00:00,1163.04,1168.0,1163.32,1168.0,105.9073363
2017-02-26 10:00:00,1157.57,1175.0,1167.99,1163.84,156.01668748
2017-02-26 11:00:00,1161.37,1170.0,1163.83,1168.69,49.25482136
2017-02-26 12:00:00,1167.93,1171.5,1168.69,1168.09,65.51694646
2017-02-26 13:00:00,1167.9,1168.99,1168.09,1168.55,76.59605489
2017-02-26 14:00:00,1168.35,1169.99,1168.36,1169.94,78.41902919
2017-02-26 15:00:00,1169.74,1171.99,1169.95,1171.95,123.05667173
2017-02-26 16:00:00,1171.92,1185.34,1171.95,1182.63,357.0723704
2017-02-26 17:00:00,1170.0,1187.33,1182.63,1172.78,574.22079602
2017-02-26 18:00:00,1172.97,1182.32,1172.97,1175.51,123.60248384
2017-02-26 19:00:00,1175.9,1179.91,1175.91,1177.5,110.65945242
2017-02-26 20:00:00,1173.0,1178.0,1177.5,1175.71,147.72234023
2017-02-26 21:00:00,1175.22,1178.23,1175.66,1177.79,152.02104859
2017-02-26 22:00:00,1177.79,1183.0,1177.79,1182.23,156.75025016
2017-02-26 23:00:00,1181.0,1185.0,1182.23,1184.91,210.69721261
2017-02-27 00:00:00,1181.06,1195.52,1184.91,1195.01,377.37042094
2017-02-27 01:00:00,1193.9,1195.06,1195.06,1194.96,188.5395406
2017-02-27 02:00:00,1188.25,1194.99,1194.95,1191.23,178.40073465
2017-02-27 03:00:00,1189.59,1194.74,1191.23,1194.08,174.57244671
2017-02-27 04:00:00,1190.0,1194.99,1194.16,1192.31,108.2523122
2017-02-27 05:00:00,1176.0,1192.68,1192.14,1186.35,299.98274202
2017-02-27 06:00:00,1182.96,1186.4,1186.35,1184.99,136.36893836
2017-02-27 07:00:00,1182.97,1185.1,1184.99,1184.84,96.0052995
2017-02-27 08:00:00,1179.53,1185.1,1185.04,1182.08,87.46175228
2017-02-27 09:00:00,1181.03,1188.23,1182.07,1186.56,133.88200221
2017-02-27 10:00:00,1181.5,1188.2,1187.94,1185.95,85.93064999
2017-02-27 11:00:00,1183.73,1189.11,1185.95,1187.79,93.68457186
2017-02-27 12:00:00,1177.5,1188.02,1188.02,1183.66,132.98280075
2017-02-27 13:00:00,1181.12,1184.79,1183.66,1183.91,158.6988369
2017-02-27 14:00:00,1180.0,1186.23,1183.99,1185.11,222.74689624
2017-02-27 15:00:00,1180.51,1188.74,1185.11,1187.0,217.36299201
2017-02-27 16:00:00,1179.51,1198.48,1187.0,1198.47,585.00251537
2017-02-27 17:00:00,1192.84,1198.99,1198.44,1194.33,375.52515408
2017-02-27 18:00:00,1189.26,1197.97,1194.47,1196.47,266.28588386
2017-02-27 19:00:00,1191.0,1196.46,1196.46,1194.6,305.1380801
2017-02-27 20:00:00,1186.01,1195.27,1194.52,1194.27,444.59685561
2017-02-27 21:00:00,1189.14,1195.0,1194.72,1193.56,422.9653991
2017-02-27 22:00:00,1190.51,1195.99,1194.8,1190.51,262.45669644
2017-02-27 23:00:00,1189.52,1195.81,1191.35,1195.81,422.24269489
2017-02-28 00:00:00,1195.84,1206.2,1195.84,1206.2,531.9505918
2017-02-28 01:00:00,1204.5,1210.45,1206.2,1208.95,528.86434218
2017-02-28 02:00:00,1195.01,1214.0,1208.95,1210.0,591.49469222
2017-02-28 03:00:00,1179.64,1214.94,1210.04,1197.73,864.94285448
2017-02-28 04:00:00,1181.0,1200.92,1197.79,1196.85,512.56099586
2017-02-28 05:00:00,1192.53,1200.0,1197.39,1199.17,425.23343337
2017-02-28 06:00:00,1193.67,1200.92,1199.16,1194.85,337.96932248
2017-02-28 07:00:00,1191.7,1197.92,1194.67,1192.65,236.86392544
2017-02-28 08:00:00,1190.38,1194.97,1192.64,1193.21,227.59402636
2017-02-28 09:00:00,1182.0,1195.88,1193.41,1193.29,289.05784571
2017-02-28 10:00:00,1187.45,1194.9,1193.3,1190.97,181.79550785
2017-02-28 11:00:00,1187.77,1191.63,1191.04,1188.54,82.42409253
2017-02-28 12:00:00,1185.7,1190.81,1188.66,1186.37,142.66547753
2017-02-28 13:00:00,1186.02,1191.99,1186.21,1191.11,149.55629086
2017-02-28 14:00:00,1184.07,1192.93,1191.14,1188.84,374.94117774
2017-02-28 15:00:00,1188.57,1192.95,1188.84,1189.75,247.67688749
2017-02-28 16:00:00,1189.65,1197.96,1189.75,1196.5,221.78700562
2017-02-28 17:00:00,1193.03,1198.0,1196.5,1198.0,305.35443578
2017-02-28 18:00:00,1192.27,1199.92,1198.0,1197.4,326.83522836
2017-02-28 19:00:00,1194.13,1200.0,1196.97,1195.08,140.81423576
2017-03-01 01:00:00,1085.71,1198.32,1194.53,1197.69,114.22949984
2017-03-01 02:00:00,1197.08,1199.57,1197.64,1198.28,70.65800862
2017-03-01 03:00:00,1194.42,1204.49,1197.72,1201.38,433.34388295
2017-03-01 04:00:00,1197.28,1203.95,1201.36,1203.94,368.0153384
2017-03-01 05:00:00,1197.98,1204.14,1203.93,1199.65,345.26248488
2017-03-01 06:00:00,1191.01,1199.98,1199.66,1194.95,294.11016886
2017-03-01 07:00:00,1191.41,1195.96,1194.06,1195.2,249.20738712
2017-03-01 08:00:00,1192.99,1198.99,1195.2,1197.99,157.13027416
2017-03-01 09:00:00,1196.38,1198.0,1197.99,1197.46,98.88336677
2017-03-01 10:00:00,1195.48,1199.93,1197.49,1199.32,171.92114809
2017-03-01 11:00:00,1197.0,1202.1,1199.33,1201.85,233.06899457
2017-03-01 12:00:00,1201.91,1211.99,1202.07,1209.99,369.75527429
2017-03-01 13:00:00,1208.1,1225.0,1210.0,1224.99,586.28049522
2017-03-01 14:00:00,1218.0,1226.96,1224.99,1226.96,441.78005328
2017-03-01 15:00:00,1218.18,1230.0,1226.98,1219.97,866.64552881
2017-03-01 16:00:00,1218.94,1222.0,1219.98,1221.99,422.35339058
2017-03-01 17:00:00,1221.13,1226.0,1221.99,1225.64,628.91985046
2017-03-01 18:00:00,1222.6,1228.44,1225.98,1227.96,403.80063148
2017-03-01 19:00:00,1217.77,1227.85,1226.29,1227.32,414.40325905
2017-03-01 20:00:00,1222.36,1227.5,1227.3,1224.76,409.94239242
2017-03-01 21:00:00,1220.16,1226.5,1224.62,1226.49,321.05688256
2017-03-01 22:00:00,1225.27,1228.9,1226.14,1228.27,321.39935738
2017-03-01 23:00:00,1226.66,1230.0,1228.27,1230.0,400.76801319
2017-03-02 00:00:00,1230.0,1234.0,1230.0,1234.0,478.38503209
2017-03-02 01:00:00,1227.29,1234.0,1234.0,1232.65,353.25470615
2017-03-02 02:00:00,1230.34,1233.1,1232.66,1233.0,290.0236694
2017-03-02 03:00:00,1225.05,1233.0,1233.0,1225.17,365.58042084
2017-03-02 04:00:00,1220.0,1227.96,1225.59,1227.7,401.22648183
2017-03-02 05:00:00,1222.0,1227.7,1227.69,1224.85,186.99405254
2017-03-02 06:00:00,1222.68,1227.79,1224.85,1227.75,183.47465101
2017-03-02 07:00:00,1225.5,1228.25,1227.73,1228.22,149.40755193
2017-03-02 08:00:00,1226.46,1230.0,1228.16,1230.0,205.90395393
2017-03-02 09:00:00,1229.95,1232.5,1230.0,1232.5,165.01289164
2017-03-02 10:00:00,1228.35,1232.5,1232.28,1232.49,181.49680077
2017-03-02 11:00:00,1228.36,1233.1,1232.37,1233.09,209.51332795
2017-03-02 12:00:00,1230.29,1235.0,1233.1,1234.95,264.80825245
2017-03-02 13:00:00,1232.83,1239.0,1234.72,1238.97,280.83307965
2017-03-02 14:00:00,1237.01,1239.0,1238.97,1238.99,407.6697877
2017-03-02 15:00:00,1238.99,1260.68,1238.99,1260.09,634.77604537
2017-03-02 16:00:00,1255.84,1264.2,1260.08,1262.84,461.87904793
2017-03-02 17:00:00,1261.86,1298.61,1262.84,1295.0,1119.85341847
2017-03-02 18:00:00,1265.0,1298.04,1295.31,1277.06,495.8367244
